"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2016 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
120433,JUNÍN,JAUJA,YAULI,"100,0","100,0",507,521
120434,JUNÍN,JAUJA,YAUYOS,"100,0","84,2",462,439
120501,JUNÍN,JUNÍN,JUNIN,"100,0","99,5",523,520
120502,JUNÍN,JUNÍN,CARHUAMAYO,"100,0","99,0",439,445
120503,JUNÍN,JUNÍN,ONDORES,"100,0","100,0",487,559
120504,JUNÍN,JUNÍN,ULCUMAYO,"100,0","100,0",403,383
120601,JUNÍN,SATIPO,SATIPO,"100,0","98,7",472,470
120602,JUNÍN,SATIPO,COVIRIALI,"100,0","94,4",504,516
120603,JUNÍN,SATIPO,LLAYLLA,"100,0","100,0",468,470
120604,JUNÍN,SATIPO,MAZAMARI,"100,0","96,7",455,439
120605,JUNÍN,SATIPO,PAMPA HERMOSA,"100,0","97,1",508,496
120606,JUNÍN,SATIPO,PANGOA,"100,0","97,6",452,449
120607,JUNÍN,SATIPO,RIO NEGRO,"100,0","98,4",437,426
120608,JUNÍN,SATIPO,RIO TAMBO,"100,0","94,6",433,418
120701,JUNÍN,TARMA,TARMA,"100,0","96,5",509,490
120702,JUNÍN,TARMA,ACOBAMBA,"100,0","97,0",470,475
120703,JUNÍN,TARMA,HUARICOLCA,"100,0","96,6",445,462
120704,JUNÍN,TARMA,HUASAHUASI,"100,0","97,8",452,454
120705,JUNÍN,TARMA,LA UNION,"100,0","100,0",455,460
120706,JUNÍN,TARMA,PALCA,"100,0","98,8",414,415
120707,JUNÍN,TARMA,PALCAMAYO,"100,0","98,0",478,467
120708,JUNÍN,TARMA,SAN PEDRO DE CAJAS,"100,0","100,0",473,456
120709,JUNÍN,TARMA,TAPO,"100,0","100,0",387,367
120801,JUNÍN,YAULI,LA OROYA,"100,0","98,8",515,505
120803,JUNÍN,YAULI,HUAY-HUAY,"100,0","100,0",501,514
120804,JUNÍN,YAULI,MARCAPOMACOCHA,"100,0","88,9",443,406
120805,JUNÍN,YAULI,MOROCOCHA,"100,0","98,9",480,494
120806,JUNÍN,YAULI,PACCHA,"100,0","100,0",548,512
120807,JUNÍN,YAULI,SANTA BARBARA DE CARHUACAYAN,"100,0","100,0",392,399
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,"100,0","100,0",530,517
120809,JUNÍN,YAULI,SUITUCANCHA,"100,0","100,0",480,460
120810,JUNÍN,YAULI,YAULI,"100,0","95,2",489,485
120901,JUNÍN,CHUPACA,CHUPACA,"100,0","98,7",489,491
120902,JUNÍN,CHUPACA,AHUAC,"100,0","98,8",468,483
120903,JUNÍN,CHUPACA,CHONGOS BAJO,"100,0","95,7",454,447
120904,JUNÍN,CHUPACA,HUACHAC,"100,0","100,0",484,494
120905,JUNÍN,CHUPACA,HUAMANCACA CHICO,"100,0","96,7",470,461
120906,JUNÍN,CHUPACA,SAN JUAN DE ISCOS,"100,0","100,0",468,484
120907,JUNÍN,CHUPACA,SAN JUAN DE JARPA,"100,0","97,6",439,454
120908,JUNÍN,CHUPACA,TRES DE DICIEMBRE,"100,0","96,6",462,460
120909,JUNÍN,CHUPACA,YANACANCHA,"100,0","97,9",421,405
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,"100,0","96,0",514,487
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,"100,0","96,0",489,480
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,"100,0","96,6",490,475
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,"100,0","95,3",479,463
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,"100,0","96,3",491,477
130106,LA LIBERTAD,TRUJILLO,LAREDO,"100,0","95,9",474,459
130107,LA LIBERTAD,TRUJILLO,MOCHE,"100,0","94,6",489,471
130108,LA LIBERTAD,TRUJILLO,POROTO,"100,0","96,4",406,378
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,"100,0","93,6",495,477
130110,LA LIBERTAD,TRUJILLO,SIMBAL,"100,0","95,9",497,463
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,"100,0","95,5",516,477
130201,LA LIBERTAD,ASCOPE,ASCOPE,"100,0","98,2",468,441
130202,LA LIBERTAD,ASCOPE,CHICAMA,"100,0","98,0",484,470
130203,LA LIBERTAD,ASCOPE,CHOCOPE,"100,0","98,0",481,465
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,"100,0","100,0",487,487
130205,LA LIBERTAD,ASCOPE,PAIJAN,"100,0","97,3",482,479
130206,LA LIBERTAD,ASCOPE,RAZURI,"100,0","97,9",473,464
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,"100,0","96,8",478,473
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,"100,0","93,2",465,443
130301,LA LIBERTAD,BOLÍVAR,BOLIVAR,"100,0","86,8",408,432
130302,LA LIBERTAD,BOLÍVAR,BAMBAMARCA,"100,0","93,7",366,355
130303,LA LIBERTAD,BOLÍVAR,CONDORMARCA,"100,0","93,8",384,362
130304,LA LIBERTAD,BOLÍVAR,LONGOTEA,"100,0","97,5",492,521
130305,LA LIBERTAD,BOLÍVAR,UCHUMARCA,"100,0","87,0",456,429
130306,LA LIBERTAD,BOLÍVAR,UCUNCHA,"100,0","96,8",447,410
130401,LA LIBERTAD,CHEPÉN,CHEPEN,"100,0","98,1",487,471
130402,LA LIBERTAD,CHEPÉN,PACANGA,"100,0","97,5",457,443
130403,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,"100,0","97,3",463,445
130501,LA LIBERTAD,JULCÁN,JULCAN,"100,0","97,7",423,421
130502,LA LIBERTAD,JULCÁN,CALAMARCA,"100,0","100,0",406,405
130503,LA LIBERTAD,JULCÁN,CARABAMBA,"100,0","97,3",428,434
130504,LA LIBERTAD,JULCÁN,HUASO,"100,0","95,4",376,377
130601,LA LIBERTAD,OTUZCO,OTUZCO,"100,0","98,0",459,474
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,"100,0","97,8",429,433
130604,LA LIBERTAD,OTUZCO,CHARAT,"66,7","71,0",-,-
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,"100,0","98,5",478,484
130606,LA LIBERTAD,OTUZCO,LA CUESTA,"100,0","100,0",461,389
130608,LA LIBERTAD,OTUZCO,MACHE,"100,0","96,3",440,441
130610,LA LIBERTAD,OTUZCO,PARANDAY,"100,0","71,4",-,-
130611,LA LIBERTAD,OTUZCO,SALPO,"100,0","100,0",450,437
130613,LA LIBERTAD,OTUZCO,SINSICAP,"100,0","98,5",391,395
130614,LA LIBERTAD,OTUZCO,USQUIL,"100,0","97,6",446,453
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,"100,0","98,7",519,502
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,"100,0","98,1",492,484
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,"100,0","93,3",502,535
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,"100,0","97,7",508,494
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,"100,0","96,7",476,468
130801,LA LIBERTAD,PATAZ,TAYABAMBA,"100,0","96,9",407,404
130802,LA LIBERTAD,PATAZ,BULDIBUYO,"100,0","96,2",409,391
130803,LA LIBERTAD,PATAZ,CHILLIA,"100,0","98,4",391,396
130804,LA LIBERTAD,PATAZ,HUANCASPATA,"100,0","97,3",397,394
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,"100,0","78,1",-,-
130806,LA LIBERTAD,PATAZ,HUAYO,"100,0","97,8",416,411
130807,LA LIBERTAD,PATAZ,ONGON,"100,0","100,0",486,504
130808,LA LIBERTAD,PATAZ,PARCOY,"100,0","96,1",429,432
130809,LA LIBERTAD,PATAZ,PATAZ,"100,0","94,5",456,452
130810,LA LIBERTAD,PATAZ,PIAS,"100,0","89,8",475,480
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,"100,0","100,0",403,414
130812,LA LIBERTAD,PATAZ,TAURIJA,"100,0","94,9",386,376
130813,LA LIBERTAD,PATAZ,URPAY,"100,0","92,9",380,379
130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,"98,2","91,9",458,463
130902,LA LIBERTAD,SÁNCHEZ CARRIÓN,CHUGAY,"100,0","97,6",406,406
130903,LA LIBERTAD,SÁNCHEZ CARRIÓN,COCHORCO,"100,0","96,3",383,369
130904,LA LIBERTAD,SÁNCHEZ CARRIÓN,CURGOS,"100,0","98,5",416,417
130905,LA LIBERTAD,SÁNCHEZ CARRIÓN,MARCABAL,"100,0","98,2",388,395
130906,LA LIBERTAD,SÁNCHEZ CARRIÓN,SANAGORAN,"100,0","96,9",392,401
130907,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARIN,"100,0","97,4",404,401
130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,"100,0","95,9",384,364
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,"100,0","97,9",423,422
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,"100,0","98,5",430,451
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,"100,0","96,3",423,428
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,"100,0","100,0",448,440
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,"100,0","96,3",425,412
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,"100,0","95,8",432,429
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,"100,0","95,9",434,444
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,"100,0","96,4",429,423
131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,"100,0","98,2",476,472
131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,"100,0","100,0",417,441
131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,"100,0","100,0",450,453
131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,"100,0","96,6",430,440
131201,LA LIBERTAD,VIRÚ,VIRU,"100,0","98,2",469,453
131202,LA LIBERTAD,VIRÚ,CHAO,"100,0","93,8",449,440
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,"100,0","95,7",485,480
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,"100,0","96,9",511,490
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,"100,0","94,6",450,427
140103,LAMBAYEQUE,CHICLAYO,ETEN,"100,0","97,3",490,499
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"100,0","93,3",594,611
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,"100,0","96,1",497,482
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,"100,0","92,4",478,450
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,"100,0","99,3",475,466
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,"100,0","95,9",463,457
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,"100,0","96,6",452,420
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,"100,0","98,1",429,408
140111,LAMBAYEQUE,CHICLAYO,PICSI,"100,0","97,3",460,457
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,"100,0","98,5",524,503
140113,LAMBAYEQUE,CHICLAYO,REQUE,"100,0","98,6",499,488
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,"100,0","93,0",482,477
140115,LAMBAYEQUE,CHICLAYO,SAÑA,"100,0","98,1",462,454
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,"100,0","95,2",467,448
140117,LAMBAYEQUE,CHICLAYO,PATAPO,"100,0","93,4",464,449
140118,LAMBAYEQUE,CHICLAYO,POMALCA,"100,0","95,5",471,458
140119,LAMBAYEQUE,CHICLAYO,PUCALA,"100,0","96,5",470,455
140120,LAMBAYEQUE,CHICLAYO,TUMAN,"100,0","95,0",469,442
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,"100,0","97,0",487,464
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,"100,0","100,0",403,391
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,"100,0","100,0",373,349
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,"100,0","97,1",433,424
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,"100,0","97,3",468,468
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,"100,0","100,0",463,451
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,"100,0","96,7",504,485
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,"100,0","100,0",413,373
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,"100,0","97,8",486,484
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,"100,0","96,7",466,450
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,"100,0","96,3",476,472
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,"100,0","97,6",437,440
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,"95,2","91,5",465,446
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,"100,0","96,7",441,434
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,"100,0","97,4",444,436
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,"100,0","92,6",434,425
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,"100,0","97,8",473,467
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,"100,0","96,3",442,436
150101,LIMA METROPOLITANA,LIMA,LIMA,"100,0","97,4",513,487
150102,LIMA METROPOLITANA,LIMA,ANCON,"100,0","95,7",491,471
150103,LIMA METROPOLITANA,LIMA,ATE,"100,0","95,2",494,481
150104,LIMA METROPOLITANA,LIMA,BARRANCO,"100,0","97,3",524,493
150105,LIMA METROPOLITANA,LIMA,BREÑA,"100,0","96,4",530,498
150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,"100,0","96,3",492,476
150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,"100,0","97,4",512,494
150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,"100,0","96,9",513,491
150109,LIMA METROPOLITANA,LIMA,CIENEGUILLA,"100,0","94,9",495,481
150110,LIMA METROPOLITANA,LIMA,COMAS,"100,0","95,9",500,479
150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,"100,0","95,5",499,485
150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,"100,0","96,1",490,472
150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,"100,0","97,6",538,497
150114,LIMA METROPOLITANA,LIMA,LA MOLINA,"100,0","98,0",561,519
150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,"100,0","96,8",500,480
150116,LIMA METROPOLITANA,LIMA,LINCE,"100,0","96,3",529,493
150117,LIMA METROPOLITANA,LIMA,LOS OLIVOS,"100,0","96,7",510,485
150118,LIMA METROPOLITANA,LIMA,LURIGANCHO,"100,0","95,2",499,483
150119,LIMA METROPOLITANA,LIMA,LURIN,"100,0","97,3",490,471
150120,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,"100,0","96,7",529,490
150121,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,"100,0","98,3",554,517
150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,"100,0","97,4",577,524
150123,LIMA METROPOLITANA,LIMA,PACHACAMAC,"100,0","95,8",494,478
150124,LIMA METROPOLITANA,LIMA,PUCUSANA,"100,0","95,1",474,465
150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,"100,0","96,4",493,478
150126,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,"100,0","96,4",490,501
150127,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,"100,0","86,4",489,470
150128,LIMA METROPOLITANA,LIMA,RIMAC,"100,0","96,2",501,476
150129,LIMA METROPOLITANA,LIMA,SAN BARTOLO,"100,0","96,2",471,461
150130,LIMA METROPOLITANA,LIMA,SAN BORJA,"100,0","97,4",564,520
150131,LIMA METROPOLITANA,LIMA,SAN ISIDRO,"100,0","99,1",575,530
150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,"100,0","96,1",495,479
150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,"100,0","96,1",496,473
150134,LIMA METROPOLITANA,LIMA,SAN LUIS,"100,0","95,2",514,493
150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,"100,0","94,3",499,472
150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,"100,0","95,2",540,498
150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,"100,0","94,9",502,488
150138,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,"100,0","100,0",502,475
150139,LIMA METROPOLITANA,LIMA,SANTA ROSA,"100,0","72,9",-,-
150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,"100,0","97,9",564,523
150141,LIMA METROPOLITANA,LIMA,SURQUILLO,"100,0","96,5",536,501
150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,"100,0","94,9",489,466
150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,"100,0","94,9",488,468
150201,LIMA PROVINCIA,BARRANCA,BARRANCA,"100,0","98,0",504,493
150202,LIMA PROVINCIA,BARRANCA,PARAMONGA,"100,0","98,7",498,484
150203,LIMA PROVINCIA,BARRANCA,PATIVILCA,"100,0","97,2",506,518
150204,LIMA PROVINCIA,BARRANCA,SUPE,"100,0","97,2",485,478
150205,LIMA PROVINCIA,BARRANCA,SUPE PUERTO,"100,0","95,7",491,470
150301,LIMA PROVINCIA,CAJATAMBO,CAJATAMBO,"100,0","100,0",501,498
150302,LIMA PROVINCIA,CAJATAMBO,COPA,"100,0","100,0",437,414
150303,LIMA PROVINCIA,CAJATAMBO,GORGOR,"100,0","100,0",475,469
150304,LIMA PROVINCIA,CAJATAMBO,HUANCAPON,"100,0","100,0",401,431
150305,LIMA PROVINCIA,CAJATAMBO,MANAS,"100,0","100,0",561,535
150401,LIMA PROVINCIA,CANTA,CANTA,"100,0","89,6",515,500
150402,LIMA PROVINCIA,CANTA,ARAHUAY,"100,0","100,0",542,661
150403,LIMA PROVINCIA,CANTA,HUAMANTANGA,"100,0","60,0",-,-
150404,LIMA PROVINCIA,CANTA,HUAROS,"100,0","90,9",475,510
150405,LIMA PROVINCIA,CANTA,LACHAQUI,"100,0","100,0",455,433
150407,LIMA PROVINCIA,CANTA,SANTA ROSA DE QUIVES,"100,0","93,7",522,526
150501,LIMA PROVINCIA,CAÑETE,SAN VICENTE DE CAÑETE,"100,0","96,5",488,467
150502,LIMA PROVINCIA,CAÑETE,ASIA,"100,0","93,8",478,455
150503,LIMA PROVINCIA,CAÑETE,CALANGO,"100,0","100,0",468,452
150504,LIMA PROVINCIA,CAÑETE,CERRO AZUL,"100,0","93,3",455,449
150505,LIMA PROVINCIA,CAÑETE,CHILCA,"100,0","96,6",485,466
150506,LIMA PROVINCIA,CAÑETE,COAYLLO,"100,0","100,0",510,509
150507,LIMA PROVINCIA,CAÑETE,IMPERIAL,"100,0","95,5",481,478
150508,LIMA PROVINCIA,CAÑETE,LUNAHUANA,"100,0","100,0",482,487
150509,LIMA PROVINCIA,CAÑETE,MALA,"100,0","96,6",501,482
150510,LIMA PROVINCIA,CAÑETE,NUEVO IMPERIAL,"100,0","99,2",471,462
150511,LIMA PROVINCIA,CAÑETE,PACARAN,"100,0","100,0",492,506
150512,LIMA PROVINCIA,CAÑETE,QUILMANA,"100,0","91,5",468,441
150513,LIMA PROVINCIA,CAÑETE,SAN ANTONIO,"100,0","95,9",510,505
150514,LIMA PROVINCIA,CAÑETE,SAN LUIS,"100,0","96,3",479,469
150515,LIMA PROVINCIA,CAÑETE,SANTA CRUZ DE FLORES,"100,0","100,0",556,550
150516,LIMA PROVINCIA,CAÑETE,ZUÑIGA,"100,0","90,9",466,491
150601,LIMA PROVINCIA,HUARAL,HUARAL,"98,0","93,7",493,485
150602,LIMA PROVINCIA,HUARAL,ATAVILLOS ALTO,"100,0","100,0",438,412
150603,LIMA PROVINCIA,HUARAL,ATAVILLOS BAJO,"100,0","100,0",509,485
150604,LIMA PROVINCIA,HUARAL,AUCALLAMA,"100,0","98,3",470,461
150605,LIMA PROVINCIA,HUARAL,CHANCAY,"96,4","92,2",496,483
150606,LIMA PROVINCIA,HUARAL,IHUARI,"100,0","91,7",393,384
150608,LIMA PROVINCIA,HUARAL,PACARAOS,"100,0","100,0",382,378
150609,LIMA PROVINCIA,HUARAL,SAN MIGUEL DE ACOS,"100,0","100,0",496,501
150612,LIMA PROVINCIA,HUARAL,VEINTISIETE DE NOVIEMBRE,"100,0","100,0",454,425
150701,LIMA PROVINCIA,HUAROCHIRÍ,MATUCANA,"100,0","97,1",492,472
150702,LIMA PROVINCIA,HUAROCHIRÍ,ANTIOQUIA,"100,0","100,0",407,406
150703,LIMA PROVINCIA,HUAROCHIRÍ,CALLAHUANCA,"100,0","100,0",426,463
150704,LIMA PROVINCIA,HUAROCHIRÍ,CARAMPOMA,"100,0","100,0",488,447
150705,LIMA PROVINCIA,HUAROCHIRÍ,CHICLA,"100,0","96,6",501,484
150706,LIMA PROVINCIA,HUAROCHIRÍ,CUENCA,"100,0","100,0",381,401
150708,LIMA PROVINCIA,HUAROCHIRÍ,HUANZA,"100,0","100,0",439,434
150709,LIMA PROVINCIA,HUAROCHIRÍ,HUAROCHIRI,"100,0","100,0",413,401
150710,LIMA PROVINCIA,HUAROCHIRÍ,LAHUAYTAMBO,"100,0","100,0",400,516
150711,LIMA PROVINCIA,HUAROCHIRÍ,LANGA,"100,0","100,0",313,317
150713,LIMA PROVINCIA,HUAROCHIRÍ,MARIATANA,"100,0","100,0",417,421
150714,LIMA PROVINCIA,HUAROCHIRÍ,RICARDO PALMA,"100,0","100,0",501,480
150715,LIMA PROVINCIA,HUAROCHIRÍ,SAN ANDRES DE TUPICOCHA,"100,0","95,0",422,409
150716,LIMA PROVINCIA,HUAROCHIRÍ,SAN ANTONIO,"100,0","94,4",479,463
150717,LIMA PROVINCIA,HUAROCHIRÍ,SAN BARTOLOME,"100,0","92,3",542,498
150718,LIMA PROVINCIA,HUAROCHIRÍ,SAN DAMIAN,"100,0","100,0",471,475
150719,LIMA PROVINCIA,HUAROCHIRÍ,SAN JUAN DE IRIS,"100,0","100,0",374,318
150720,LIMA PROVINCIA,HUAROCHIRÍ,SAN JUAN DE TANTARANCHE,"100,0","100,0",421,393
150721,LIMA PROVINCIA,HUAROCHIRÍ,SAN LORENZO DE QUINTI,"100,0","100,0",451,433
150722,LIMA PROVINCIA,HUAROCHIRÍ,SAN MATEO,"100,0","93,8",469,476
150723,LIMA PROVINCIA,HUAROCHIRÍ,SAN MATEO DE OTAO,"100,0","100,0",534,511
150724,LIMA PROVINCIA,HUAROCHIRÍ,SAN PEDRO DE CASTA,"100,0","87,5",483,445
150727,LIMA PROVINCIA,HUAROCHIRÍ,SANTA CRUZ DE COCACHACRA,"100,0","100,0",494,486
150728,LIMA PROVINCIA,HUAROCHIRÍ,SANTA EULALIA,"100,0","90,8",510,495
150731,LIMA PROVINCIA,HUAROCHIRÍ,SANTO DOMINGO DE LOS OLLEROS,"100,0","96,7",470,443
150732,LIMA PROVINCIA,HUAROCHIRÍ,SURCO,"100,0","100,0",453,439
150801,LIMA PROVINCIA,HUAURA,HUACHO,"100,0","97,8",514,487
150802,LIMA PROVINCIA,HUAURA,AMBAR,"100,0","100,0",431,394
150803,LIMA PROVINCIA,HUAURA,CALETA DE CARQUIN,"100,0","98,6",476,459
150805,LIMA PROVINCIA,HUAURA,HUALMAY,"100,0","98,6",494,473
150806,LIMA PROVINCIA,HUAURA,HUAURA,"100,0","96,3",492,466
150807,LIMA PROVINCIA,HUAURA,LEONCIO PRADO,"100,0","87,9",446,448
150808,LIMA PROVINCIA,HUAURA,PACCHO,"100,0","95,2",403,403
150809,LIMA PROVINCIA,HUAURA,SANTA LEONOR,"100,0","100,0",441,465
150810,LIMA PROVINCIA,HUAURA,SANTA MARIA,"100,0","97,2",510,482
150811,LIMA PROVINCIA,HUAURA,SAYAN,"100,0","98,6",479,473
150812,LIMA PROVINCIA,HUAURA,VEGUETA,"100,0","94,7",468,454
150901,LIMA PROVINCIA,OYÓN,OYON,"100,0","99,2",503,508
150902,LIMA PROVINCIA,OYÓN,ANDAJES,"100,0","100,0",428,420
150904,LIMA PROVINCIA,OYÓN,COCHAMARCA,"100,0","97,4",406,386
150905,LIMA PROVINCIA,OYÓN,NAVAN,"100,0","100,0",446,444
150906,LIMA PROVINCIA,OYÓN,PACHANGARA,"100,0","100,0",469,467
151001,LIMA PROVINCIA,YAUYOS,YAUYOS,"100,0","100,0",525,523
151003,LIMA PROVINCIA,YAUYOS,ALLAUCA,"100,0","100,0",484,529
151004,LIMA PROVINCIA,YAUYOS,AYAVIRI,"100,0","100,0",493,509
151005,LIMA PROVINCIA,YAUYOS,AZANGARO,"100,0","100,0",452,405
151006,LIMA PROVINCIA,YAUYOS,CACRA,"100,0","100,0",474,583
151008,LIMA PROVINCIA,YAUYOS,CATAHUASI,"100,0","100,0",481,451
151009,LIMA PROVINCIA,YAUYOS,CHOCOS,"100,0","90,0",408,379
151011,LIMA PROVINCIA,YAUYOS,COLONIA,"100,0","100,0",457,443
151012,LIMA PROVINCIA,YAUYOS,HONGOS,"100,0","100,0",504,518
151016,LIMA PROVINCIA,YAUYOS,HUANTAN,"100,0","100,0",494,467
151017,LIMA PROVINCIA,YAUYOS,HUAÑEC,"100,0","100,0",627,570
151018,LIMA PROVINCIA,YAUYOS,LARAOS,"100,0","100,0",554,558
151019,LIMA PROVINCIA,YAUYOS,LINCHA,"100,0","100,0",488,474
151020,LIMA PROVINCIA,YAUYOS,MADEAN,"100,0","92,3",449,499
151023,LIMA PROVINCIA,YAUYOS,PUTINZA,"100,0","100,0",449,483
151024,LIMA PROVINCIA,YAUYOS,QUINCHES,"100,0","100,0",453,482
151025,LIMA PROVINCIA,YAUYOS,QUINOCAY,"100,0","100,0",471,466
151028,LIMA PROVINCIA,YAUYOS,TANTA,"100,0","81,8",426,393
151029,LIMA PROVINCIA,YAUYOS,TAURIPAMPA,"100,0","100,0",441,485
151030,LIMA PROVINCIA,YAUYOS,TOMAS,"100,0","83,3",485,534
151032,LIMA PROVINCIA,YAUYOS,VIÑAC,"100,0","100,0",484,506
160101,LORETO,MAYNAS,IQUITOS,"97,4","93,1",455,420
160102,LORETO,MAYNAS,ALTO NANAY,"88,9","85,9",-,-
160103,LORETO,MAYNAS,FERNANDO LORES,"96,8","91,0",362,343
160104,LORETO,MAYNAS,INDIANA,"92,6","90,9",386,362
160105,LORETO,MAYNAS,LAS AMAZONAS,"95,7","90,1",358,351
160106,LORETO,MAYNAS,MAZAN,"96,3","87,3",358,345
160107,LORETO,MAYNAS,NAPO,"100,0","89,8",350,315
160108,LORETO,MAYNAS,PUNCHANA,"97,7","92,2",416,391
160110,LORETO,MAYNAS,TORRES CAUSANA,"100,0","100,0",369,306
160112,LORETO,MAYNAS,BELEN,"100,0","92,8",415,384
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,"100,0","92,4",418,393
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,"100,0","95,8",429,398
