Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio;CUARTIL
10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;98.0;532.0;524.0;0.8;14.0;34.0;51.2;1.8;9.5;42.6;46.0;Q1
10103;AMAZONAS;CHACHAPOYAS;BALSAS;79.2;;;;;;;;;;;
10104;AMAZONAS;CHACHAPOYAS;CHETO;100.0;533.0;525.0;0.0;0.0;55.6;44.4;0.0;0.0;55.6;44.4;Q1
10106;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;93.6;458.0;449.0;6.4;43.8;31.8;17.9;6.6;27.1;55.0;11.3;Q2
10107;AMAZONAS;CHACHAPOYAS;GRANADA;100.0;553.0;520.0;0.0;0.0;27.3;72.7;0.0;0.0;45.5;54.5;Q1
10109;AMAZONAS;CHACHAPOYAS;LA JALCA;98.5;443.0;450.0;15.7;45.7;18.5;20.1;9.4;33.4;41.9;15.4;Q2
10110;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;100.0;507.0;528.0;1.6;15.9;34.9;47.6;4.8;9.5;33.3;52.4;Q1
10111;AMAZONAS;CHACHAPOYAS;LEVANTO;100.0;507.0;513.0;0.0;18.8;43.8;37.5;0.0;6.3;62.5;31.3;Q1
10112;AMAZONAS;CHACHAPOYAS;MAGDALENA;100.0;453.0;465.0;0.0;42.9;42.9;14.3;4.8;23.8;52.4;19.0;Q2
10113;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;100.0;428.0;429.0;21.5;33.5;45.0;0.0;21.5;18.8;53.8;5.9;Q3
10114;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;100.0;486.0;458.0;2.2;27.0;41.3;29.5;4.4;31.4;50.8;13.3;Q2
10115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;100.0;467.0;448.0;20.0;20.0;30.0;30.0;20.0;30.0;40.0;10.0;Q3
10116;AMAZONAS;CHACHAPOYAS;OLLEROS;83.3;421.0;358.0;0.0;80.0;0.0;20.0;60.0;20.0;20.0;0.0;Q4
10119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;100.0;450.0;437.0;0.0;44.4;44.4;11.1;0.0;44.4;55.6;0.0;Q3
10120;AMAZONAS;CHACHAPOYAS;SOLOCO;100.0;406.0;398.0;31.3;31.3;31.3;6.3;31.3;18.8;43.8;6.3;Q4
10201;AMAZONAS;BAGUA;BAGUA;96.9;473.0;459.0;8.1;29.1;36.2;26.6;11.3;25.9;40.1;22.7;Q2
10202;AMAZONAS;BAGUA;ARAMANGO;96.7;445.0;453.0;17.8;32.1;30.4;19.7;18.1;20.2;38.0;23.7;Q2
10203;AMAZONAS;BAGUA;COPALLIN;95.1;463.0;457.0;9.8;29.5;31.1;29.5;13.1;18.0;50.8;18.0;Q2
10204;AMAZONAS;BAGUA;EL PARCO;100.0;386.0;389.0;12.5;87.5;0.0;0.0;25.0;62.5;12.5;0.0;Q4
10205;AMAZONAS;BAGUA;IMAZA;86.7;387.0;370.0;38.6;40.4;15.6;5.4;48.1;29.7;19.1;3.1;Q4
10206;AMAZONAS;BAGUA;LA PECA;95.9;465.0;510.0;7.1;33.0;35.6;24.2;8.6;7.3;31.4;52.6;Q1
10301;AMAZONAS;BONGARÁ;JUMBILLA;100.0;473.0;442.0;12.0;36.0;16.0;36.0;12.0;32.0;32.0;24.0;Q3
10304;AMAZONAS;BONGARÁ;COROSHA;94.7;420.0;360.0;11.8;52.9;29.4;5.9;47.1;41.2;11.8;0.0;Q4
10305;AMAZONAS;BONGARÁ;CUISPES;100.0;406.0;399.0;28.6;35.7;21.4;14.3;42.9;21.4;35.7;0.0;Q4
10306;AMAZONAS;BONGARÁ;FLORIDA;97.8;470.0;455.0;4.7;35.9;35.0;24.3;11.6;29.1;43.0;16.3;Q2
10307;AMAZONAS;BONGARÁ;JAZAN;96.8;502.0;492.0;2.5;21.2;36.6;39.7;0.0;22.1;45.8;32.1;Q1
10310;AMAZONAS;BONGARÁ;SHIPASBAMBA;100.0;437.0;430.0;7.7;46.2;34.6;11.5;15.4;30.8;46.2;7.7;Q3
10311;AMAZONAS;BONGARÁ;VALERA;100.0;459.0;440.0;0.0;50.0;50.0;0.0;0.0;25.0;75.0;0.0;Q3
10312;AMAZONAS;BONGARÁ;YAMBRASBAMBA;98.1;445.0;451.0;12.6;36.2;36.7;14.5;9.7;26.6;43.3;20.4;Q2
10401;AMAZONAS;CONDORCANQUI;NIEVA;92.2;417.0;407.0;24.6;40.7;23.5;11.2;30.2;24.1;39.5;6.1;Q4
10403;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;89.7;349.0;335.0;66.0;27.6;0.0;6.4;65.7;20.6;13.7;0.0;Q4
10501;AMAZONAS;LUYA;LAMUD;96.8;478.0;468.0;6.7;26.7;50.0;16.7;3.3;16.7;63.3;16.7;Q2
10502;AMAZONAS;LUYA;CAMPORREDONDO;99.5;458.0;453.0;10.8;33.2;34.3;21.8;12.4;24.9;45.1;17.6;Q2
10503;AMAZONAS;LUYA;COCABAMBA;91.4;418.0;428.0;22.9;42.9;28.6;5.7;21.0;30.2;37.4;11.4;Q3
10504;AMAZONAS;LUYA;COLCAMAR;100.0;521.0;564.0;0.0;13.0;43.5;43.5;0.0;4.3;8.7;87.0;Q1
10505;AMAZONAS;LUYA;CONILA;95.7;489.0;466.0;4.5;18.2;54.5;22.7;13.6;18.2;36.4;31.8;Q2
10507;AMAZONAS;LUYA;LONGUITA;95.5;537.0;517.0;0.0;13.6;19.3;67.0;0.0;4.5;56.8;38.6;Q1
10508;AMAZONAS;LUYA;LONYA CHICO;100.0;437.0;448.0;20.0;46.7;20.0;13.3;6.7;46.7;33.3;13.3;Q3
10509;AMAZONAS;LUYA;LUYA;98.9;467.0;470.0;3.3;42.4;36.6;17.6;4.4;22.2;52.5;21.0;Q2
10510;AMAZONAS;LUYA;LUYA VIEJO;100.0;527.0;558.0;0.0;0.0;60.0;40.0;0.0;0.0;40.0;60.0;Q1
10511;AMAZONAS;LUYA;MARIA;93.3;498.0;468.0;0.0;28.6;35.7;35.7;0.0;21.4;57.1;21.4;Q2
10512;AMAZONAS;LUYA;OCALLI;97.1;452.0;441.0;8.4;30.4;45.1;16.1;7.1;36.3;45.1;11.4;Q3
10513;AMAZONAS;LUYA;OCUMAL;98.3;441.0;440.0;22.3;27.3;33.4;16.9;20.4;31.0;25.1;23.4;Q3
10514;AMAZONAS;LUYA;PISUQUIA;98.2;471.0;470.0;1.8;39.7;35.1;23.4;7.1;23.5;44.2;25.1;Q2
10515;AMAZONAS;LUYA;PROVIDENCIA;94.1;471.0;455.0;17.6;18.8;33.5;30.0;14.7;20.6;36.5;28.2;Q2
10516;AMAZONAS;LUYA;SAN CRISTOBAL;100.0;532.0;554.0;0.0;10.0;50.0;40.0;0.0;10.0;40.0;50.0;Q1
10517;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;100.0;483.0;444.0;0.0;22.2;66.7;11.1;0.0;44.4;44.4;11.1;Q3
10519;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;100.0;476.0;479.0;0.0;40.0;40.0;20.0;0.0;20.0;60.0;20.0;Q2
10520;AMAZONAS;LUYA;SANTA CATALINA;100.0;421.0;418.0;21.7;39.1;30.4;8.7;26.1;26.1;41.3;6.5;Q3
10521;AMAZONAS;LUYA;SANTO TOMAS;98.5;446.0;452.0;21.8;25.3;30.7;22.3;14.3;21.9;43.1;20.6;Q2
10522;AMAZONAS;LUYA;TINGO;92.3;534.0;517.0;0.0;9.1;45.5;45.5;0.0;0.0;54.5;45.5;Q1
10523;AMAZONAS;LUYA;TRITA;100.0;439.0;445.0;10.7;39.3;35.7;14.3;14.3;14.3;64.3;7.1;Q3
10601;AMAZONAS;RODRÍGUEZ DE MENDOZA;SAN NICOLAS;99.2;546.0;522.0;2.5;12.7;21.8;63.0;4.3;13.4;33.7;48.6;Q1
10602;AMAZONAS;RODRÍGUEZ DE MENDOZA;CHIRIMOTO;100.0;451.0;431.0;13.9;33.3;33.3;19.4;16.7;33.3;38.9;11.1;Q3
10603;AMAZONAS;RODRÍGUEZ DE MENDOZA;COCHAMAL;100.0;492.0;536.0;0.0;28.6;35.7;35.7;0.0;0.0;28.6;71.4;Q1
10604;AMAZONAS;RODRÍGUEZ DE MENDOZA;HUAMBO;100.0;502.0;479.0;0.0;31.3;31.3;37.5;6.3;18.8;50.0;25.0;Q2
10605;AMAZONAS;RODRÍGUEZ DE MENDOZA;LIMABAMBA;100.0;448.0;438.0;0.0;38.9;55.6;5.6;5.6;44.4;44.4;5.6;Q3
10606;AMAZONAS;RODRÍGUEZ DE MENDOZA;LONGAR;96.0;514.0;483.0;0.0;12.5;42.1;45.3;0.0;12.8;62.9;24.3;Q1
10607;AMAZONAS;RODRÍGUEZ DE MENDOZA;MARISCAL BENAVIDES;73.3;;;;;;;;;;;
10609;AMAZONAS;RODRÍGUEZ DE MENDOZA;OMIA;96.3;451.0;449.0;13.7;35.3;32.5;18.4;14.9;27.2;39.4;18.5;Q2
10610;AMAZONAS;RODRÍGUEZ DE MENDOZA;SANTA ROSA;100.0;481.0;540.0;0.0;40.0;40.0;20.0;0.0;20.0;20.0;60.0;Q1
10612;AMAZONAS;RODRÍGUEZ DE MENDOZA;VISTA ALEGRE;100.0;432.0;430.0;15.2;42.4;27.3;15.2;18.2;30.3;42.4;9.1;Q3
10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;95.7;469.0;474.0;8.6;28.4;39.2;23.8;8.2;20.4;44.1;27.3;Q2
10702;AMAZONAS;UTCUBAMBA;CAJARURO;97.6;459.0;461.0;10.6;32.3;35.5;21.7;12.0;24.0;40.6;23.4;Q2
10703;AMAZONAS;UTCUBAMBA;CUMBA;98.7;457.0;463.0;12.0;28.0;36.6;23.4;10.7;23.9;41.7;23.7;Q2
10704;AMAZONAS;UTCUBAMBA;EL MILAGRO;97.5;410.0;401.0;29.9;35.1;30.3;4.7;29.3;32.5;35.7;2.5;Q4
10705;AMAZONAS;UTCUBAMBA;JAMALCA;97.3;446.0;427.0;11.1;43.1;35.1;10.8;18.3;34.8;38.7;8.2;Q3
10706;AMAZONAS;UTCUBAMBA;LONYA GRANDE;98.0;486.0;486.0;6.0;25.4;34.7;33.9;11.7;15.8;35.2;37.4;Q1
10707;AMAZONAS;UTCUBAMBA;YAMON;98.4;461.0;451.0;14.8;26.6;29.9;28.8;16.4;24.8;40.6;18.2;Q2
20101;ÁNCASH;HUARAZ;HUARAZ;98.9;495.0;490.0;5.1;23.5;34.0;37.4;5.3;20.0;41.0;33.7;Q1
20102;ÁNCASH;HUARAZ;COCHABAMBA;94.1;411.0;399.0;38.8;12.6;36.4;12.1;38.6;16.6;23.9;21.0;Q4
20104;ÁNCASH;HUARAZ;HUANCHAY;88.5;431.0;429.0;27.0;27.0;22.6;23.4;20.6;29.3;35.7;14.4;Q3
20105;ÁNCASH;HUARAZ;INDEPENDENCIA;98.8;499.0;487.0;3.9;22.2;38.0;35.9;5.0;18.2;46.4;30.4;Q1
20106;ÁNCASH;HUARAZ;JANGAS;100.0;411.0;379.0;32.0;34.8;22.1;11.2;40.4;35.4;24.2;0.0;Q4
20107;ÁNCASH;HUARAZ;LA LIBERTAD;100.0;423.0;391.0;11.1;61.1;16.7;11.1;27.8;44.4;22.2;5.6;Q4
20108;ÁNCASH;HUARAZ;OLLEROS;100.0;374.0;376.0;42.3;38.5;19.2;0.0;38.5;42.3;15.4;3.8;Q4
20109;ÁNCASH;HUARAZ;PAMPAS GRANDE;90.9;407.0;386.0;20.0;50.0;20.0;10.0;40.0;40.0;10.0;10.0;Q4
20110;ÁNCASH;HUARAZ;PARIACOTO;100.0;390.0;387.0;41.9;31.4;19.1;7.6;42.8;25.7;27.6;3.8;Q4
20111;ÁNCASH;HUARAZ;PIRA;95.6;354.0;341.0;58.2;33.0;7.4;1.5;65.6;24.1;8.9;1.5;Q4
20112;ÁNCASH;HUARAZ;TARICA;100.0;443.0;439.0;17.4;37.8;23.5;21.4;13.3;28.6;44.9;13.3;Q3
20201;ÁNCASH;AIJA;AIJA;100.0;446.0;446.0;30.5;16.7;25.0;27.8;25.0;22.2;33.3;19.5;Q3
20202;ÁNCASH;AIJA;CORIS;93.3;371.0;354.0;46.3;39.7;10.7;3.3;49.8;32.8;14.0;3.3;Q4
20203;ÁNCASH;AIJA;HUACLLAN;100.0;468.0;436.0;0.0;28.6;57.1;14.3;14.3;28.6;42.9;14.3;Q3
20204;ÁNCASH;AIJA;LA MERCED;100.0;429.0;405.0;14.2;53.9;17.7;14.2;32.8;32.3;28.0;6.9;Q4
20205;ÁNCASH;AIJA;SUCCHA;100.0;468.0;508.0;12.5;25.0;50.0;12.5;0.0;12.5;50.0;37.5;Q1
20301;ÁNCASH;ANTONIO RAIMONDI;LLAMELLIN;96.8;420.0;418.0;21.5;36.2;39.1;3.2;21.5;31.3;37.4;9.8;Q3
20302;ÁNCASH;ANTONIO RAIMONDI;ACZO;100.0;451.0;416.0;12.1;33.3;36.4;18.2;21.2;33.3;42.4;3.0;Q3
20303;ÁNCASH;ANTONIO RAIMONDI;CHACCHO;100.0;408.0;383.0;24.7;48.5;22.0;4.9;36.9;43.6;17.1;2.4;Q4
20304;ÁNCASH;ANTONIO RAIMONDI;CHINGAS;100.0;514.0;495.0;8.1;5.4;43.3;43.3;8.1;10.8;40.6;40.6;Q1
20305;ÁNCASH;ANTONIO RAIMONDI;MIRGAS;100.0;368.0;399.0;34.8;60.9;4.4;0.0;30.4;29.0;30.5;10.1;Q4
20306;ÁNCASH;ANTONIO RAIMONDI;SAN JUAN DE RONTOY;100.0;340.0;336.0;65.6;28.1;3.1;3.1;65.6;25.0;9.4;0.0;Q4
20401;ÁNCASH;ASUNCIÓN;CHACAS;97.2;465.0;457.0;10.2;27.1;40.7;22.0;11.6;19.3;47.8;21.2;Q2
20402;ÁNCASH;ASUNCIÓN;ACOCHACA;100.0;416.0;415.0;26.3;40.4;26.3;7.0;22.8;35.1;33.3;8.8;Q3
20501;ÁNCASH;BOLOGNESI;CHIQUIAN;98.8;512.0;508.0;2.5;16.5;44.5;36.4;5.1;15.3;44.4;35.2;Q1
20504;ÁNCASH;BOLOGNESI;AQUIA;100.0;472.0;440.0;6.9;27.6;48.3;17.2;6.9;31.0;48.3;13.8;Q3
20505;ÁNCASH;BOLOGNESI;CAJACAY;100.0;453.0;462.0;8.0;44.0;28.0;20.0;8.0;20.0;60.0;12.0;Q2
20507;ÁNCASH;BOLOGNESI;COLQUIOC;93.5;487.0;492.0;7.0;24.6;33.4;35.1;0.0;28.4;35.8;35.8;Q1
20508;ÁNCASH;BOLOGNESI;HUALLANCA;100.0;441.0;428.0;16.7;35.4;27.3;20.5;29.8;21.8;28.0;20.5;Q3
20509;ÁNCASH;BOLOGNESI;HUASTA;100.0;454.0;480.0;4.3;34.8;39.1;21.7;8.7;17.4;39.1;34.8;Q2
20511;ÁNCASH;BOLOGNESI;LA PRIMAVERA;100.0;362.0;328.0;60.0;20.0;20.0;0.0;60.0;40.0;0.0;0.0;Q4
20513;ÁNCASH;BOLOGNESI;PACLLON;100.0;432.0;417.0;28.6;21.4;42.9;7.1;14.3;35.7;50.0;0.0;Q3
20514;ÁNCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;100.0;417.0;388.0;20.0;40.0;0.0;40.0;20.0;40.0;40.0;0.0;Q4
20515;ÁNCASH;BOLOGNESI;TICLLOS;100.0;483.0;481.0;7.7;15.4;46.2;30.8;0.0;23.1;53.8;23.1;Q2
20601;ÁNCASH;CARHUAZ;CARHUAZ;99.7;461.0;447.0;13.5;33.8;26.4;26.4;18.6;28.4;31.1;22.0;Q3
20602;ÁNCASH;CARHUAZ;ACOPAMPA;100.0;408.0;434.0;13.9;66.7;13.9;5.6;13.9;25.0;55.6;5.6;Q3
20603;ÁNCASH;CARHUAZ;AMASHCA;93.3;399.0;350.0;28.3;40.0;31.7;0.0;48.3;45.0;6.7;0.0;Q4
20604;ÁNCASH;CARHUAZ;ANTA;100.0;435.0;414.0;13.8;34.5;44.8;6.9;20.7;31.0;37.9;10.3;Q3
20605;ÁNCASH;CARHUAZ;ATAQUERO;89.3;336.0;312.0;75.0;17.9;7.1;0.0;82.1;14.3;0.0;3.6;Q4
20606;ÁNCASH;CARHUAZ;MARCARA;97.4;401.0;382.0;29.3;42.5;20.8;7.4;41.1;29.7;23.9;5.3;Q4
20607;ÁNCASH;CARHUAZ;PARIAHUANCA;96.2;469.0;435.0;8.0;24.0;44.0;24.0;20.0;24.0;44.0;12.0;Q3
20608;ÁNCASH;CARHUAZ;SAN MIGUEL DE ACO;100.0;412.0;423.0;25.0;41.7;25.0;8.3;8.3;58.3;25.0;8.3;Q3
20609;ÁNCASH;CARHUAZ;SHILLA;100.0;384.0;420.0;42.5;37.5;12.5;7.5;17.5;42.5;32.5;7.5;Q3
20610;ÁNCASH;CARHUAZ;TINCO;100.0;437.0;415.0;12.9;35.5;38.7;12.9;19.4;35.5;38.7;6.5;Q3
20611;ÁNCASH;CARHUAZ;YUNGAR;91.4;421.0;445.0;15.8;40.8;40.3;3.1;12.8;28.2;46.6;12.4;Q3
20701;ÁNCASH;CARLOS FERMÍN FITZCARRAL;SAN LUIS;100.0;439.0;445.0;16.5;38.3;27.8;17.4;16.2;32.6;30.1;21.2;Q3
20702;ÁNCASH;CARLOS FERMÍN FITZCARRAL;SAN NICOLAS;100.0;392.0;399.0;29.0;55.2;13.2;2.6;34.2;18.4;42.1;5.3;Q4
20703;ÁNCASH;CARLOS FERMÍN FITZCARRAL;YAUYA;98.8;366.0;366.0;53.9;24.9;16.5;4.7;54.0;24.8;14.1;7.1;Q4
20801;ÁNCASH;CASMA;CASMA;96.7;470.0;463.0;8.1;29.8;36.3;25.9;9.7;22.6;43.9;23.7;Q2
20802;ÁNCASH;CASMA;BUENA VISTA ALTA;95.9;414.0;417.0;27.7;29.0;32.5;10.8;29.7;21.1;36.2;12.9;Q3
20803;ÁNCASH;CASMA;COMANDANTE NOEL;100.0;460.0;402.0;5.3;47.4;26.3;21.1;31.6;36.9;21.1;10.5;Q4
20804;ÁNCASH;CASMA;YAUTAN;96.3;445.0;450.0;12.7;39.4;32.1;15.8;14.1;25.2;44.4;16.3;Q2
20901;ÁNCASH;CORONGO;CORONGO;100.0;516.0;492.0;0.0;16.7;41.7;41.7;4.2;12.5;41.7;41.7;Q1
20902;ÁNCASH;CORONGO;ACO;100.0;379.0;345.0;60.0;20.0;20.0;0.0;60.0;20.0;20.0;0.0;Q4
20904;ÁNCASH;CORONGO;CUSCA;100.0;419.0;441.0;13.6;54.5;20.5;11.4;11.4;34.1;38.6;15.9;Q3
20905;ÁNCASH;CORONGO;LA PAMPA;100.0;421.0;408.0;18.2;50.0;27.3;4.5;22.7;40.9;27.3;9.1;Q4
20907;ÁNCASH;CORONGO;YUPAN;100.0;344.0;329.0;80.0;0.0;20.0;0.0;60.0;40.0;0.0;0.0;Q4
21001;ÁNCASH;HUARI;HUARI;99.3;465.0;456.0;11.1;33.6;27.4;27.9;13.9;28.0;33.5;24.6;Q2
21002;ÁNCASH;HUARI;ANRA;100.0;391.0;383.0;40.9;25.0;27.3;6.8;40.9;22.7;29.6;6.8;Q4
21003;ÁNCASH;HUARI;CAJAY;93.5;392.0;359.0;37.6;44.6;17.7;0.0;45.1;44.6;10.2;0.0;Q4
21004;ÁNCASH;HUARI;CHAVIN DE HUANTAR;100.0;418.0;391.0;25.1;38.5;29.3;7.1;33.3;34.3;28.3;4.1;Q4
21005;ÁNCASH;HUARI;HUACACHI;100.0;416.0;418.0;14.3;52.4;28.6;4.8;28.5;19.1;42.9;9.5;Q3
21006;ÁNCASH;HUARI;HUACCHIS;96.2;434.0;489.0;7.7;48.3;32.1;12.0;15.4;7.9;32.3;44.5;Q1
21007;ÁNCASH;HUARI;HUACHIS;100.0;458.0;450.0;13.4;28.4;34.3;23.9;28.4;20.9;25.4;25.4;Q2
21008;ÁNCASH;HUARI;HUANTAR;100.0;394.0;396.0;23.3;63.3;10.0;3.3;30.0;40.0;23.3;6.7;Q4
21009;ÁNCASH;HUARI;MASIN;100.0;504.0;495.0;0.0;0.0;72.2;27.8;0.0;5.6;66.7;27.8;Q1
21010;ÁNCASH;HUARI;PAUCAS;97.4;367.0;369.0;50.7;41.0;2.8;5.6;53.1;27.5;13.8;5.6;Q4
21011;ÁNCASH;HUARI;PONTO;100.0;422.0;470.0;18.2;36.4;45.5;0.0;9.1;18.2;54.5;18.2;Q2
21012;ÁNCASH;HUARI;RAHUAPAMPA;94.1;509.0;501.0;0.0;6.3;62.5;31.3;0.0;6.3;75.0;18.8;Q1
21013;ÁNCASH;HUARI;RAPAYAN;100.0;403.0;436.0;26.3;50.0;21.1;2.6;15.8;36.9;31.6;15.8;Q3
21014;ÁNCASH;HUARI;SAN MARCOS;100.0;438.0;423.0;18.1;33.8;31.3;16.7;20.8;27.6;42.2;9.4;Q3
21015;ÁNCASH;HUARI;SAN PEDRO DE CHANA;93.2;387.0;393.0;35.2;39.1;23.4;2.3;38.2;33.9;9.8;18.2;Q4
21016;ÁNCASH;HUARI;UCO;100.0;421.0;416.0;20.0;40.0;40.0;0.0;20.0;60.0;0.0;20.0;Q3
21101;ÁNCASH;HUARMEY;HUARMEY;97.4;492.0;477.0;4.4;23.9;37.0;34.6;7.1;20.8;47.6;24.5;Q2
21102;ÁNCASH;HUARMEY;COCHAPETI;100.0;371.0;346.0;37.5;50.0;12.5;0.0;62.5;25.0;12.5;0.0;Q4
21103;ÁNCASH;HUARMEY;CULEBRAS;96.6;448.0;415.0;3.7;41.2;51.5;3.7;10.6;53.1;29.2;7.1;Q3
21104;ÁNCASH;HUARMEY;HUAYAN;100.0;459.0;422.0;14.3;33.3;28.6;23.8;23.8;38.1;23.8;14.3;Q3
21201;ÁNCASH;HUAYLAS;CARAZ;96.8;445.0;432.0;17.8;34.0;28.5;19.7;20.3;29.0;36.9;13.8;Q3
21202;ÁNCASH;HUAYLAS;HUALLANCA;100.0;435.0;425.0;11.1;55.6;11.1;22.2;11.1;55.6;22.2;11.1;Q3
21203;ÁNCASH;HUAYLAS;HUATA;100.0;325.0;315.0;86.7;13.3;0.0;0.0;76.7;23.3;0.0;0.0;Q4
21204;ÁNCASH;HUAYLAS;HUAYLAS;100.0;413.0;422.0;25.0;50.0;20.0;5.0;15.0;45.0;30.0;10.0;Q3
21205;ÁNCASH;HUAYLAS;MATO;100.0;422.0;395.0;20.8;45.8;20.8;12.5;37.5;25.0;33.3;4.2;Q4
21206;ÁNCASH;HUAYLAS;PAMPAROMAS;97.4;393.0;408.0;34.3;47.5;12.6;5.6;31.4;27.2;28.8;12.7;Q4
21207;ÁNCASH;HUAYLAS;PUEBLO LIBRE;98.7;412.0;410.0;16.5;51.4;28.2;3.9;25.5;32.2;32.1;10.2;Q4
21208;ÁNCASH;HUAYLAS;SANTA CRUZ;93.7;370.0;376.0;51.7;36.5;9.7;2.1;45.8;27.4;24.7;2.1;Q4
21209;ÁNCASH;HUAYLAS;SANTO TORIBIO;100.0;413.0;410.0;31.2;36.8;18.2;13.8;30.8;13.4;41.5;14.2;Q4
21210;ÁNCASH;HUAYLAS;YURACMARCA;94.9;390.0;400.0;33.8;40.5;25.7;0.0;20.5;37.9;41.5;0.0;Q4
21302;ÁNCASH;MARISCAL LUZURIAGA;CASCA;100.0;347.0;385.0;51.6;45.2;3.2;0.0;41.9;22.6;35.5;0.0;Q4
21303;ÁNCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;97.4;314.0;302.0;86.8;13.2;0.0;0.0;86.8;13.2;0.0;0.0;Q4
21304;ÁNCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;96.6;323.0;316.0;75.9;20.7;3.4;0.0;79.3;20.7;0.0;0.0;Q4
21305;ÁNCASH;MARISCAL LUZURIAGA;LLAMA;100.0;408.0;408.0;20.0;60.0;20.0;0.0;0.0;80.0;20.0;0.0;Q4
21307;ÁNCASH;MARISCAL LUZURIAGA;LUCMA;100.0;394.0;386.0;32.3;45.2;22.6;0.0;32.3;35.5;29.0;3.2;Q4
21401;ÁNCASH;OCROS;OCROS;100.0;479.0;466.0;7.7;23.1;38.5;30.8;0.0;23.1;69.2;7.7;Q2
21403;ÁNCASH;OCROS;CAJAMARQUILLA;87.5;380.0;382.0;42.9;42.9;14.3;0.0;42.9;28.6;28.6;0.0;Q4
21405;ÁNCASH;OCROS;COCHAS;94.4;417.0;425.0;25.6;37.8;31.1;5.6;12.2;38.9;37.8;11.1;Q3
21406;ÁNCASH;OCROS;CONGAS;100.0;477.0;464.0;0.0;25.0;41.7;33.3;0.0;25.0;50.0;25.0;Q2
21409;ÁNCASH;OCROS;SAN PEDRO;100.0;457.0;414.0;0.0;33.3;66.7;0.0;0.0;83.3;16.7;0.0;Q3
21410;ÁNCASH;OCROS;SANTIAGO DE CHILCAS;100.0;411.0;397.0;26.7;53.3;6.7;13.3;33.3;26.7;33.3;6.7;Q4
21501;ÁNCASH;PALLASCA;CABANA;95.8;526.0;572.0;4.2;8.5;26.1;61.2;8.3;0.0;15.2;76.5;Q1
21502;ÁNCASH;PALLASCA;BOLOGNESI;100.0;423.0;389.0;30.0;20.0;45.0;5.0;45.0;20.0;35.0;0.0;Q4
21503;ÁNCASH;PALLASCA;CONCHUCOS;98.6;437.0;438.0;19.7;29.7;34.0;16.6;21.0;24.9;38.3;15.9;Q3
21504;ÁNCASH;PALLASCA;HUACASCHUQUE;94.4;431.0;409.0;17.2;41.4;35.4;6.1;28.8;29.3;29.8;12.1;Q4
21505;ÁNCASH;PALLASCA;HUANDOVAL;100.0;551.0;562.0;0.0;18.8;12.5;68.8;0.0;0.0;31.3;68.8;Q1
21506;ÁNCASH;PALLASCA;LACABAMBA;100.0;475.0;542.0;0.0;40.0;40.0;20.0;0.0;0.0;50.0;50.0;Q1
21507;ÁNCASH;PALLASCA;LLAPO;100.0;526.0;475.0;0.0;7.7;53.8;38.5;0.0;23.1;53.8;23.1;Q2
21508;ÁNCASH;PALLASCA;PALLASCA;96.5;455.0;425.0;13.1;29.2;38.0;19.6;17.0;26.9;50.9;5.3;Q3
21509;ÁNCASH;PALLASCA;PAMPAS;98.9;461.0;464.0;13.8;30.8;32.6;22.8;8.0;33.3;35.9;22.8;Q2
21510;ÁNCASH;PALLASCA;SANTA ROSA;83.3;479.0;521.0;0.0;22.2;47.2;30.6;0.0;13.9;47.2;38.9;Q1
21511;ÁNCASH;PALLASCA;TAUCA;100.0;453.0;430.0;6.7;33.3;42.2;17.8;13.3;28.9;53.3;4.4;Q3
21601;ÁNCASH;POMABAMBA;POMABAMBA;53.8;;;;;;;;;;;
21604;ÁNCASH;POMABAMBA;QUINUABAMBA;100.0;340.0;368.0;83.3;0.0;16.7;0.0;66.7;16.7;16.7;0.0;Q4
21701;ÁNCASH;RECUAY;RECUAY;100.0;471.0;452.0;8.3;34.3;29.4;28.0;9.3;31.9;41.2;17.7;Q2
21702;ÁNCASH;RECUAY;CATAC;96.7;435.0;441.0;13.6;49.2;20.3;16.8;13.6;34.0;37.3;15.1;Q3
21703;ÁNCASH;RECUAY;COTAPARACO;100.0;489.0;464.0;0.0;40.0;0.0;60.0;0.0;40.0;20.0;40.0;Q2
21704;ÁNCASH;RECUAY;HUAYLLAPAMPA;100.0;420.0;420.0;16.7;50.0;33.3;0.0;0.0;50.0;50.0;0.0;Q3
