REGION,PROVINCIA,LECT_EN INICIO_2016,LECT_EN PROCESO_2016,LECT_PREVIO AL INICIO_2016,LECT_SATISFACTORIO_2016,MAT_EN INICIO_2016,MAT_EN PROCESO_2016,MAT_PREVIO AL INICIO_2016,MAT_SATISFACTORIO_2016,MEDIDA PROMEDIO COMPRENSION LECTORA_2016,MEDIDA PROMEDIO MATEMATICA_2016,LECT_EN INICIO_2018,LECT_EN PROCESO_2018,LECT_PREVIO AL INICIO_2018,LECT_SATISFACTORIO_2018,MAT_EN INICIO_2018,MAT_EN PROCESO_2018,MAT_PREVIO AL INICIO_2018,MAT_SATISFACTORIO_2018,MEDIDA PROMEDIO COMPRENSION LECTORA_2018,MEDIDA PROMEDIO MATEMATICA_2018,VAB_Administración_Pública_y_Defensa_2016,VAB_Administración_Pública_y_Defensa_2018,VAB_Electricidad_Gas_y_Agua_2016,VAB_Electricidad_Gas_y_Agua_2018,VAB_Telecom_y_Otros_Serv_de_Información_2016,VAB_Telecom_y_Otros_Serv_de_Información_2018,CUARTIL_2024
ANCASH,CARHUAZ,41.7,25.0,25.0,8.3,58.3,25.0,8.3,8.3,412.0,423.0,35.9,30.8,12.8,20.5,30.8,41.0,2.6,25.6,454.0,470.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,CARHUAZ,37.5,12.5,42.5,7.5,42.5,32.5,17.5,7.5,384.0,420.0,30.4,30.4,26.1,13.0,47.8,34.8,8.7,8.7,418.0,429.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,CARHUAZ,35.5,38.7,12.9,12.9,35.5,38.7,19.4,6.5,437.0,415.0,37.8,21.1,41.1,0.0,38.9,23.7,35.1,2.3,383.0,386.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,CARHUAZ,40.8,40.3,15.8,3.1,28.2,46.6,12.8,12.4,421.0,445.0,31.9,17.1,12.3,38.7,24.6,51.1,2.4,21.9,473.0,480.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,CARLOS FERMÍN FITZCARRAL,38.3,27.8,16.5,17.4,32.6,30.1,16.2,21.2,439.0,445.0,35.4,31.6,17.7,15.3,21.1,47.9,13.9,17.2,434.0,450.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,CARLOS FERMÍN FITZCARRAL,55.2,13.2,29.0,2.6,18.4,42.1,34.2,5.3,392.0,399.0,46.1,19.2,23.1,11.6,40.4,36.5,19.2,3.8,416.0,410.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,CARLOS FERMÍN FITZCARRAL,24.9,16.5,53.9,4.7,24.8,14.1,54.0,7.1,366.0,366.0,22.7,21.3,46.0,10.0,13.9,25.0,47.3,13.8,386.0,391.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,CASMA,29.0,32.5,27.7,10.8,21.1,36.2,29.7,12.9,414.0,417.0,29.7,24.4,19.8,26.1,27.3,42.5,12.6,17.6,448.0,451.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,CASMA,29.8,36.3,8.1,25.9,22.6,43.9,9.7,23.7,470.0,463.0,30.4,33.4,9.4,26.8,24.9,42.8,6.3,26.0,472.0,474.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,CASMA,47.4,26.3,5.3,21.1,36.9,21.1,31.6,10.5,460.0,402.0,54.8,24.8,11.8,8.7,22.6,55.7,13.1,8.7,428.0,444.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,CASMA,39.4,32.1,12.7,15.8,25.2,44.4,14.1,16.3,445.0,450.0,31.5,28.9,20.6,19.1,20.3,43.7,16.3,19.7,438.0,451.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,CORONGO,20.0,20.0,60.0,0.0,20.0,20.0,60.0,0.0,379.0,345.0,25.0,0.0,25.0,50.0,25.0,0.0,25.0,50.0,498.0,446.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,CORONGO,,,,,,,,,,,22.2,33.3,33.3,11.1,11.1,33.3,44.4,11.1,410.0,396.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,CORONGO,16.7,41.7,0.0,41.7,12.5,41.7,4.2,41.7,516.0,492.0,26.7,30.0,0.0,43.3,26.7,43.3,3.3,26.7,499.0,472.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q1
ANCASH,CORONGO,54.5,20.5,13.6,11.4,34.1,38.6,11.4,15.9,419.0,441.0,22.8,26.3,19.2,31.6,15.8,35.1,15.8,33.4,466.0,473.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,CORONGO,50.0,27.3,18.2,4.5,40.9,27.3,22.7,9.1,421.0,408.0,46.7,6.7,33.3,13.3,13.3,26.7,46.7,13.3,410.0,406.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,CORONGO,,,,,,,,,,,20.0,40.0,20.0,20.0,20.0,40.0,40.0,0.0,439.0,386.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,CORONGO,0.0,20.0,80.0,0.0,40.0,0.0,60.0,0.0,344.0,329.0,37.5,12.5,12.5,37.5,25.0,37.5,37.5,0.0,482.0,410.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARAZ,12.6,36.4,38.8,12.1,16.6,23.9,38.6,21.0,411.0,399.0,19.0,19.0,62.0,0.0,14.2,9.5,71.6,4.7,354.0,339.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARAZ,27.0,22.6,27.0,23.4,29.3,35.7,20.6,14.4,431.0,429.0,15.4,23.1,15.4,46.2,15.4,23.1,23.1,38.5,478.0,453.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARAZ,23.5,34.0,5.1,37.4,20.0,41.0,5.3,33.7,495.0,490.0,23.2,27.6,9.1,40.1,19.4,38.6,7.7,34.3,493.0,487.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARAZ,22.2,38.0,3.9,35.9,18.2,46.4,5.0,30.4,499.0,487.0,21.7,31.7,4.3,42.4,16.9,44.9,4.4,33.8,503.0,494.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARAZ,34.8,22.1,32.0,11.2,35.4,24.2,40.4,0.0,411.0,379.0,39.3,19.6,35.8,5.3,39.3,26.8,28.6,5.3,398.0,398.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARAZ,61.1,16.7,11.1,11.1,44.4,22.2,27.8,5.6,423.0,391.0,24.1,13.8,45.0,17.2,31.1,13.7,38.0,17.2,386.0,395.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARAZ,38.5,19.2,42.3,0.0,42.3,15.4,38.5,3.8,374.0,376.0,25.0,39.2,21.5,14.3,17.8,42.9,32.2,7.1,436.0,420.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUARAZ,50.0,20.0,20.0,10.0,40.0,10.0,40.0,10.0,407.0,386.0,50.0,41.7,0.0,8.3,58.3,33.3,8.3,0.0,439.0,422.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARAZ,31.4,19.1,41.9,7.6,25.7,27.6,42.8,3.8,390.0,387.0,32.1,16.8,33.2,17.9,24.1,33.8,28.7,13.4,411.0,418.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUARAZ,33.0,7.4,58.2,1.5,24.1,8.9,65.6,1.5,354.0,341.0,40.0,16.7,39.9,3.4,36.7,16.7,43.3,3.4,388.0,378.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARAZ,37.8,23.5,17.4,21.4,28.6,44.9,13.3,13.3,443.0,439.0,35.1,26.3,22.3,16.3,31.3,37.6,18.6,12.5,430.0,427.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUARI,25.0,27.3,40.9,6.8,22.7,29.6,40.9,6.8,391.0,383.0,44.1,16.9,39.0,0.0,38.8,11.2,44.3,5.8,374.0,369.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARI,44.6,17.7,37.6,0.0,44.6,10.2,45.1,0.0,392.0,359.0,33.3,12.5,37.6,16.6,29.1,25.0,41.8,4.2,400.0,389.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,HUARI,38.5,29.3,25.1,7.1,34.3,28.3,33.3,4.1,418.0,391.0,20.7,27.7,8.9,42.7,7.9,28.7,7.9,55.6,498.0,534.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARI,52.4,28.6,14.3,4.8,19.1,42.9,28.5,9.5,416.0,418.0,42.9,3.6,13.9,39.6,6.9,39.6,13.9,39.6,467.0,475.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,HUARI,48.3,32.1,7.7,12.0,7.9,32.3,15.4,44.5,434.0,489.0,40.0,20.0,34.3,5.7,37.1,28.6,20.0,14.3,388.0,422.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARI,28.4,34.3,13.4,23.9,20.9,25.4,28.4,25.4,458.0,450.0,,,,,,,,,,,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARI,63.3,10.0,23.3,3.3,40.0,23.3,30.0,6.7,394.0,396.0,46.1,30.8,15.5,7.7,51.3,25.6,12.9,10.2,425.0,418.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,HUARI,33.6,27.4,11.1,27.9,28.0,33.5,13.9,24.6,465.0,456.0,,,,,,,,,,,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARI,0.0,72.2,0.0,27.8,5.6,66.7,0.0,27.8,504.0,495.0,25.2,30.6,16.1,28.1,35.1,42.7,17.7,4.5,464.0,425.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUARI,41.0,2.8,50.7,5.6,27.5,13.8,53.1,5.6,367.0,369.0,18.9,10.8,64.9,5.4,24.3,16.2,59.5,0.0,362.0,356.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARI,36.4,45.5,18.2,0.0,18.2,54.5,9.1,18.2,422.0,470.0,50.0,33.3,8.3,8.3,58.3,33.3,0.0,8.3,444.0,423.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUARI,6.3,62.5,0.0,31.3,6.3,75.0,0.0,18.8,509.0,501.0,20.0,40.0,0.0,40.0,10.0,45.0,0.0,45.0,526.0,525.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARI,50.0,21.1,26.3,2.6,36.9,31.6,15.8,15.8,403.0,436.0,29.1,38.7,12.9,19.4,3.3,54.9,16.1,25.8,463.0,465.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q1
ANCASH,HUARI,33.8,31.3,18.1,16.7,27.6,42.2,20.8,9.4,438.0,423.0,28.4,39.4,17.7,14.6,28.8,44.8,15.0,11.4,439.0,432.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARI,39.1,23.4,35.2,2.3,33.9,9.8,38.2,18.2,387.0,393.0,39.6,18.1,32.4,10.0,46.7,18.3,27.0,8.0,406.0,395.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARI,40.0,40.0,20.0,0.0,60.0,0.0,20.0,20.0,421.0,416.0,42.1,36.9,5.2,15.7,0.0,52.6,5.2,42.1,458.0,520.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARMEY,50.0,12.5,37.5,0.0,25.0,12.5,62.5,0.0,371.0,346.0,,,,,,,,,,,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUARMEY,41.2,51.5,3.7,3.7,53.1,29.2,10.6,7.1,448.0,415.0,25.0,35.0,15.1,25.0,33.4,39.9,11.7,15.0,464.0,439.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARMEY,23.9,37.0,4.4,34.6,20.8,47.6,7.1,24.5,492.0,477.0,26.0,33.4,9.2,31.4,22.4,42.2,7.9,27.5,476.0,473.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUARMEY,33.3,28.6,14.3,23.8,38.1,23.8,23.8,14.3,459.0,422.0,43.8,37.5,12.5,6.3,25.0,43.8,12.5,18.8,432.0,450.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,HUARMEY,,,,,,,,,,,16.7,50.0,0.0,33.3,0.0,50.0,0.0,50.0,498.0,557.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,HUAYLAS,34.0,28.5,17.8,19.7,29.0,36.9,20.3,13.8,445.0,432.0,32.6,24.4,23.4,19.7,30.7,37.0,21.2,11.1,433.0,424.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUAYLAS,55.6,11.1,11.1,22.2,55.6,22.2,11.1,11.1,435.0,425.0,60.0,0.0,40.0,0.0,70.0,10.0,20.0,0.0,375.0,374.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,HUAYLAS,13.3,0.0,86.7,0.0,23.3,0.0,76.7,0.0,325.0,315.0,54.3,20.0,22.5,3.1,17.5,60.0,22.5,0.0,404.0,430.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUAYLAS,50.0,20.0,25.0,5.0,45.0,30.0,15.0,10.0,413.0,422.0,33.3,16.7,16.7,33.3,41.7,16.7,8.3,33.3,457.0,454.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUAYLAS,45.8,20.8,20.8,12.5,25.0,33.3,37.5,4.2,422.0,395.0,44.4,18.5,33.3,3.7,33.3,18.5,48.1,0.0,392.0,368.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUAYLAS,47.5,12.6,34.3,5.6,27.2,28.8,31.4,12.7,393.0,408.0,25.6,17.1,49.4,7.9,26.8,26.4,41.5,5.3,375.0,383.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUAYLAS,51.4,28.2,16.5,3.9,32.2,32.1,25.5,10.2,412.0,410.0,25.3,18.4,44.9,11.5,35.7,35.6,19.5,9.2,399.0,417.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUAYLAS,36.5,9.7,51.7,2.1,27.4,24.7,45.8,2.1,370.0,376.0,39.7,12.3,44.0,4.0,40.8,18.9,38.0,2.4,371.0,374.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUAYLAS,36.8,18.2,31.2,13.8,13.4,41.5,30.8,14.2,413.0,410.0,20.0,40.0,20.0,20.0,30.0,30.0,20.0,20.0,461.0,436.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,HUAYLAS,40.5,25.7,33.8,0.0,37.9,41.5,20.5,0.0,390.0,400.0,26.7,19.9,40.1,13.3,26.7,26.5,36.8,9.9,400.0,392.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,MARISCAL LUZURIAGA,45.2,3.2,51.6,0.0,22.6,35.5,41.9,0.0,347.0,385.0,18.4,2.0,79.5,0.0,30.6,4.1,65.3,0.0,334.0,335.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,MARISCAL LUZURIAGA,13.2,0.0,86.8,0.0,13.2,0.0,86.8,0.0,314.0,302.0,18.2,21.2,60.6,0.0,24.2,15.2,57.6,3.0,362.0,345.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,MARISCAL LUZURIAGA,20.7,3.4,75.9,0.0,20.7,0.0,79.3,0.0,323.0,316.0,34.7,13.0,48.0,4.3,13.0,17.3,52.2,17.4,368.0,380.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,MARISCAL LUZURIAGA,60.0,20.0,20.0,0.0,80.0,20.0,0.0,0.0,408.0,408.0,38.9,22.2,39.0,0.0,55.6,33.2,11.2,0.0,378.0,392.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,MARISCAL LUZURIAGA,45.2,22.6,32.3,0.0,35.5,29.0,32.3,3.2,394.0,386.0,58.3,11.5,20.2,10.0,43.3,27.9,20.0,8.8,409.0,411.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,MARISCAL LUZURIAGA,,,,,,,,,,,33.3,0.0,50.0,16.7,16.7,33.3,50.0,0.0,379.0,376.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,OCROS,42.9,14.3,42.9,0.0,28.6,28.6,42.9,0.0,380.0,382.0,,,,,,,,,,,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,OCROS,37.8,31.1,25.6,5.6,38.9,37.8,12.2,11.1,417.0,425.0,25.0,0.0,25.0,50.0,0.0,50.0,25.0,25.0,466.0,453.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,OCROS,25.0,41.7,0.0,33.3,25.0,50.0,0.0,25.0,477.0,464.0,40.0,13.4,33.3,13.4,20.0,26.7,46.6,6.7,406.0,380.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,OCROS,,,,,,,,,,,40.0,40.0,20.0,0.0,20.0,60.0,20.0,0.0,428.0,431.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,OCROS,23.1,38.5,7.7,30.8,23.1,69.2,0.0,7.7,479.0,466.0,30.8,61.5,0.0,7.7,0.0,76.9,0.0,23.1,457.0,482.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,OCROS,,,,,,,,,,,40.0,60.0,0.0,0.0,40.0,60.0,0.0,0.0,449.0,440.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,OCROS,33.3,66.7,0.0,0.0,83.3,16.7,0.0,0.0,457.0,414.0,33.3,33.3,11.1,22.2,22.2,44.4,22.2,11.1,446.0,444.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,OCROS,53.3,6.7,26.7,13.3,26.7,33.3,33.3,6.7,411.0,397.0,,,,,,,,,,,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,PALLASCA,20.0,45.0,30.0,5.0,20.0,35.0,45.0,0.0,423.0,389.0,35.7,21.4,28.6,14.3,21.3,50.0,21.5,7.2,423.0,433.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,PALLASCA,8.5,26.1,4.2,61.2,0.0,15.2,8.3,76.5,526.0,572.0,24.0,26.0,10.0,40.0,28.0,48.0,6.0,18.0,486.0,455.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,PALLASCA,29.7,34.0,19.7,16.6,24.9,38.3,21.0,15.9,437.0,438.0,37.8,28.7,18.1,15.3,33.6,41.6,12.6,12.1,435.0,439.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,PALLASCA,41.4,35.4,17.2,6.1,29.3,29.8,28.8,12.1,431.0,409.0,41.7,0.0,41.6,16.8,17.0,58.0,17.0,8.0,401.0,428.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,PALLASCA,18.8,12.5,0.0,68.8,0.0,31.3,0.0,68.8,551.0,562.0,41.7,16.7,0.0,41.7,18.2,45.5,0.0,36.4,490.0,510.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,PALLASCA,40.0,40.0,0.0,20.0,0.0,50.0,0.0,50.0,475.0,542.0,60.0,0.0,40.0,0.0,40.0,20.0,40.0,0.0,335.0,355.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,PALLASCA,7.7,53.8,0.0,38.5,23.1,53.8,0.0,23.1,526.0,475.0,11.1,66.7,0.0,22.2,11.1,33.3,0.0,55.6,495.0,520.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,PALLASCA,29.2,38.0,13.1,19.6,26.9,50.9,17.0,5.3,455.0,425.0,22.0,31.9,28.1,18.0,11.0,44.5,28.1,16.3,437.0,428.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,PALLASCA,30.8,32.6,13.8,22.8,33.3,35.9,8.0,22.8,461.0,464.0,37.9,34.1,13.5,14.6,27.0,50.0,8.4,14.6,439.0,454.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,PALLASCA,22.2,47.2,0.0,30.6,13.9,47.2,0.0,38.9,479.0,521.0,47.5,20.0,12.5,20.0,22.5,35.0,0.0,42.5,448.0,494.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,PALLASCA,33.3,42.2,6.7,17.8,28.9,53.3,13.3,4.4,453.0,430.0,19.7,45.0,9.9,25.4,25.5,39.2,4.0,31.3,475.0,480.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,POMABAMBA,,,,,,,,,,,29.6,30.1,35.0,5.3,29.6,35.0,30.1,5.3,401.0,398.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,POMABAMBA,,,,,,,,,,,64.5,12.9,22.6,0.0,58.1,25.8,16.1,0.0,385.0,397.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,POMABAMBA,,,,,,,,,,,32.1,29.5,15.3,23.0,31.4,39.5,14.2,14.9,446.0,440.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,POMABAMBA,0.0,16.7,83.3,0.0,16.7,16.7,66.7,0.0,340.0,368.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,257.0,295.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,RECUAY,49.2,20.3,13.6,16.8,34.0,37.3,13.6,15.1,435.0,441.0,16.9,46.8,1.3,35.1,13.0,52.0,2.6,32.5,497.0,499.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q1
ANCASH,RECUAY,40.0,0.0,0.0,60.0,40.0,20.0,0.0,40.0,489.0,464.0,16.7,33.3,16.7,33.3,41.7,33.3,16.7,8.3,469.0,429.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,RECUAY,50.0,33.3,16.7,0.0,50.0,50.0,0.0,0.0,420.0,420.0,,,,,,,,,,,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,RECUAY,40.0,46.7,6.7,6.7,13.3,73.3,6.7,6.7,455.0,443.0,50.0,41.7,8.3,0.0,50.0,33.3,16.7,0.0,436.0,408.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,RECUAY,37.5,37.5,12.5,12.5,0.0,62.5,25.0,12.5,447.0,471.0,40.0,10.0,30.0,20.0,30.0,10.0,40.0,20.0,421.0,404.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,RECUAY,,,,,,,,,,,33.3,50.0,0.0,16.7,16.7,66.7,0.0,16.7,470.0,477.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q1
ANCASH,RECUAY,21.4,35.7,35.7,7.1,42.9,28.6,14.3,14.3,409.0,433.0,16.7,66.7,0.0,16.7,16.7,66.7,0.0,16.7,480.0,495.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,RECUAY,34.3,29.4,8.3,28.0,31.9,41.2,9.3,17.7,471.0,452.0,21.1,32.4,12.7,33.8,9.9,54.9,11.3,23.9,478.0,473.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,RECUAY,57.1,0.0,42.9,0.0,28.6,14.3,57.1,0.0,371.0,359.0,0.0,25.0,75.0,0.0,75.0,0.0,25.0,0.0,358.0,368.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
ANCASH,RECUAY,8.8,38.2,5.9,47.1,8.8,29.4,2.9,58.8,512.0,564.0,14.3,35.7,7.1,42.9,9.5,38.1,4.8,47.6,511.0,528.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q1
ANCASH,SANTA,36.1,24.1,32.9,6.9,39.3,29.8,23.7,7.2,408.0,409.0,27.0,27.0,20.9,25.0,31.3,27.0,29.2,12.5,441.0,411.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,SANTA,24.4,38.0,4.5,33.1,21.2,49.0,5.8,24.0,490.0,474.0,25.7,33.7,6.8,33.8,20.2,45.0,6.1,28.7,485.0,480.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,SANTA,23.5,45.5,5.2,25.7,26.1,44.5,6.1,23.3,474.0,464.0,35.7,32.0,11.9,20.4,30.6,38.0,9.5,21.9,456.0,458.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,SANTA,30.4,21.7,47.8,0.0,26.1,21.7,47.8,4.3,378.0,375.0,29.7,22.2,33.3,14.8,33.3,33.3,33.3,0.0,404.0,387.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q4
ANCASH,SANTA,33.9,37.9,11.1,17.1,37.8,46.3,12.4,3.6,446.0,424.0,38.0,37.0,10.0,15.0,24.0,50.0,16.0,10.0,446.0,435.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,SANTA,27.8,36.9,8.3,27.1,22.8,42.0,8.7,26.5,472.0,479.0,28.0,35.3,10.3,26.4,17.6,44.0,6.8,31.6,469.0,483.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q3
ANCASH,SANTA,19.1,38.1,2.8,39.9,18.6,48.4,4.8,28.3,507.0,483.0,22.5,33.6,5.3,38.6,18.2,44.6,5.2,32.1,497.0,488.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,SANTA,20.5,39.8,3.5,36.2,19.1,58.7,3.4,18.8,498.0,476.0,39.2,21.7,7.2,31.9,26.1,39.1,5.8,29.0,475.0,476.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q1
ANCASH,SANTA,30.2,35.6,7.6,26.7,20.9,48.5,8.3,22.3,473.0,469.0,31.8,36.9,8.8,22.5,23.0,46.9,8.3,21.8,463.0,465.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q2
ANCASH,SIHUAS,40.9,15.9,40.9,2.3,34.1,18.2,43.2,4.5,383.0,374.0,40.5,15.2,33.9,10.4,33.9,28.3,31.5,6.2,401.0,399.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,Q1
ANCASH,SIHUAS,66.7,33.3,0.0,0.0,50.0,33.3,16.7,0.0,429.0,392.0,16.7,16.7,16.7,50.0,0.0,66.7,16.7,16.7,515.0,463.0,851789.0,942826.0,426444.0,427851.0,474820.0,579076.0,
