"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2024 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
130604,LA LIBERTAD,OTUZCO,CHARAT,"100,0","93,2",440,434
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,"100,0","98,5",450,439
130606,LA LIBERTAD,OTUZCO,LA CUESTA,"100,0","100,0",430,406
130608,LA LIBERTAD,OTUZCO,MACHE,"100,0","95,7",469,471
130611,LA LIBERTAD,OTUZCO,SALPO,"100,0","93,1",452,448
130613,LA LIBERTAD,OTUZCO,SINSICAP,"100,0","97,7",439,416
130614,LA LIBERTAD,OTUZCO,USQUIL,"100,0","96,5",448,423
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,"100,0","96,5",495,483
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,"100,0","97,1",483,476
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,"100,0","98,9",478,433
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,"100,0","96,0",486,464
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,"100,0","97,7",487,457
130801,LA LIBERTAD,PATAZ,TAYABAMBA,"100,0","96,8",435,410
130802,LA LIBERTAD,PATAZ,BULDIBUYO,"100,0","97,0",446,406
130803,LA LIBERTAD,PATAZ,CHILLIA,"100,0","95,5",419,387
130804,LA LIBERTAD,PATAZ,HUANCASPATA,"100,0","92,6",436,413
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,"100,0","100,0",470,399
130806,LA LIBERTAD,PATAZ,HUAYO,"100,0","97,1",420,394
130807,LA LIBERTAD,PATAZ,ONGON,"100,0","100,0",456,461
130808,LA LIBERTAD,PATAZ,PARCOY,"100,0","92,6",448,410
130809,LA LIBERTAD,PATAZ,PATAZ,"100,0","94,4",453,419
130810,LA LIBERTAD,PATAZ,PIAS,"100,0","100,0",478,456
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,"100,0","100,0",399,367
130812,LA LIBERTAD,PATAZ,TAURIJA,"100,0","98,4",418,377
130813,LA LIBERTAD,PATAZ,URPAY,"100,0","97,9",455,427
130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,"100,0","97,3",460,444
130902,LA LIBERTAD,SÁNCHEZ CARRIÓN,CHUGAY,"100,0","95,6",419,386
130903,LA LIBERTAD,SÁNCHEZ CARRIÓN,COCHORCO,"100,0","98,8",424,386
130904,LA LIBERTAD,SÁNCHEZ CARRIÓN,CURGOS,"100,0","97,5",433,405
130905,LA LIBERTAD,SÁNCHEZ CARRIÓN,MARCABAL,"100,0","97,9",420,394
130906,LA LIBERTAD,SÁNCHEZ CARRIÓN,SANAGORAN,"100,0","95,1",411,378
130907,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARIN,"100,0","95,3",409,372
130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,"100,0","90,8",425,393
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,"100,0","96,2",433,405
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,"100,0","99,0",432,401
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,"100,0","95,4",436,418
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,"100,0","100,0",448,385
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,"100,0","100,0",432,404
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,"100,0","95,6",443,421
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,"100,0","100,0",452,421
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,"100,0","95,6",435,398
131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,"100,0","97,8",465,440
131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,"100,0","98,3",442,406
131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,"100,0","96,6",457,430
131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,"100,0","95,3",442,420
131201,LA LIBERTAD,VIRÚ,VIRU,"100,0","96,3",470,448
131202,LA LIBERTAD,VIRÚ,CHAO,"100,0","95,4",470,447
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,"100,0","91,6",472,460
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,"99,2","94,6",512,492
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,"100,0","95,7",471,447
140103,LAMBAYEQUE,CHICLAYO,ETEN,"100,0","93,6",505,516
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"100,0","72,7",-,-
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,"100,0","93,6",496,475
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,"100,0","94,2",504,483
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,"100,0","95,3",473,456
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,"100,0","93,2",484,469
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,"100,0","90,9",449,414
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,"100,0","92,2",466,443
140111,LAMBAYEQUE,CHICLAYO,PICSI,"100,0","92,0",488,448
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,"100,0","94,2",511,488
140113,LAMBAYEQUE,CHICLAYO,REQUE,"100,0","95,3",503,488
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,"100,0","93,5",489,470
140115,LAMBAYEQUE,CHICLAYO,SAÑA,"100,0","90,3",468,447
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,"100,0","96,1",462,429
140117,LAMBAYEQUE,CHICLAYO,PATAPO,"100,0","95,0",482,457
140118,LAMBAYEQUE,CHICLAYO,POMALCA,"100,0","91,5",482,455
140119,LAMBAYEQUE,CHICLAYO,PUCALA,"100,0","95,2",496,480
140120,LAMBAYEQUE,CHICLAYO,TUMAN,"100,0","92,4",488,463
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,"100,0","96,1",503,481
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,"100,0","94,9",410,369
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,"100,0","100,0",410,381
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,"100,0","96,9",474,452
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,"100,0","97,6",484,466
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,"100,0","92,5",497,485
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,"100,0","96,1",493,472
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,"100,0","100,0",428,364
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,"100,0","95,9",462,446
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,"100,0","95,0",464,435
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,"100,0","96,8",474,451
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,"100,0","97,3",444,421
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,"100,0","95,8",462,435
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,"100,0","93,5",446,414
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,"100,0","97,5",447,416
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,"100,0","96,8",445,420
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,"100,0","96,7",478,468
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,"100,0","92,7",467,442
150101,LIMA,LIMA,LIMA,"100,0","95,5",509,489
150102,LIMA,LIMA,ANCON,"100,0","95,8",495,474
150103,LIMA,LIMA,ATE,"100,0","93,7",502,485
150104,LIMA,LIMA,BARRANCO,"100,0","96,7",533,519
150105,LIMA,LIMA,BREÑA,"100,0","97,9",529,509
150106,LIMA,LIMA,CARABAYLLO,"100,0","93,0",496,477
150107,LIMA,LIMA,CHACLACAYO,"100,0","94,5",508,495
150108,LIMA,LIMA,CHORRILLOS,"100,0","95,5",520,509
150109,LIMA,LIMA,CIENEGUILLA,"100,0","96,8",501,484
150110,LIMA,LIMA,COMAS,"99,6","94,9",505,483
150111,LIMA,LIMA,EL AGUSTINO,"100,0","93,4",498,476
150112,LIMA,LIMA,INDEPENDENCIA,"100,0","92,4",495,471
150113,LIMA,LIMA,JESUS MARIA,"100,0","97,0",540,521
150114,LIMA,LIMA,LA MOLINA,"100,0","96,7",538,525
150115,LIMA,LIMA,LA VICTORIA,"100,0","95,2",499,475
150116,LIMA,LIMA,LINCE,"100,0","96,3",527,514
150117,LIMA,LIMA,LOS OLIVOS,"99,4","95,6",516,494
150118,LIMA,LIMA,LURIGANCHO,"100,0","95,7",499,479
150119,LIMA,LIMA,LURIN,"97,9","93,4",495,465
150120,LIMA,LIMA,MAGDALENA DEL MAR,"100,0","96,6",527,508
150121,LIMA,LIMA,PUEBLO LIBRE,"100,0","96,3",536,523
150122,LIMA,LIMA,MIRAFLORES,"100,0","97,0",554,543
150123,LIMA,LIMA,PACHACAMAC,"100,0","96,0",496,475
150124,LIMA,LIMA,PUCUSANA,"100,0","96,7",483,461
150125,LIMA,LIMA,PUENTE PIEDRA,"100,0","96,1",502,482
150126,LIMA,LIMA,PUNTA HERMOSA,"100,0","95,8",482,454
150127,LIMA,LIMA,PUNTA NEGRA,"100,0","92,8",495,464
150128,LIMA,LIMA,RIMAC,"100,0","94,1",498,474
150129,LIMA,LIMA,SAN BARTOLO,"100,0","98,0",493,459
150130,LIMA,LIMA,SAN BORJA,"100,0","96,7",542,529
150131,LIMA,LIMA,SAN ISIDRO,"100,0","97,3",562,550
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,"99,8","94,2",501,482
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,"99,4","94,0",499,475
150134,LIMA,LIMA,SAN LUIS,"100,0","92,7",518,502
150135,LIMA,LIMA,SAN MARTIN DE PORRES,"99,7","92,8",504,478
150136,LIMA,LIMA,SAN MIGUEL,"100,0","92,6",532,515
150137,LIMA,LIMA,SANTA ANITA,"100,0","94,8",510,492
150138,LIMA,LIMA,SANTA MARIA DEL MAR,"100,0","100,0",547,532
150139,LIMA,LIMA,SANTA ROSA,"100,0","87,0",492,462
150140,LIMA,LIMA,SANTIAGO DE SURCO,"100,0","96,7",541,532
150141,LIMA,LIMA,SURQUILLO,"100,0","96,0",538,520
150142,LIMA,LIMA,VILLA EL SALVADOR,"100,0","93,4",498,472
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,"99,5","94,0",496,473
150201,LIMA,BARRANCA,BARRANCA,"100,0","95,0",501,481
150202,LIMA,BARRANCA,PARAMONGA,"100,0","96,4",484,457
150203,LIMA,BARRANCA,PATIVILCA,"100,0","97,7",472,456
150204,LIMA,BARRANCA,SUPE,"100,0","98,8",481,455
150205,LIMA,BARRANCA,SUPE PUERTO,"100,0","97,0",474,465
150301,LIMA,CAJATAMBO,CAJATAMBO,"100,0","100,0",497,493
150302,LIMA,CAJATAMBO,COPA,"100,0","100,0",437,377
150303,LIMA,CAJATAMBO,GORGOR,"100,0","95,2",477,448
150304,LIMA,CAJATAMBO,HUANCAPON,"100,0","100,0",446,424
150305,LIMA,CAJATAMBO,MANAS,"100,0","100,0",467,444
150401,LIMA,CANTA,CANTA,"100,0","93,3",488,447
150402,LIMA,CANTA,ARAHUAY,"100,0","100,0",479,434
150403,LIMA,CANTA,HUAMANTANGA,"100,0","100,0",425,395
150404,LIMA,CANTA,HUAROS,"100,0","100,0",457,413
150405,LIMA,CANTA,LACHAQUI,"100,0","100,0",495,477
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,"100,0","95,4",499,483
150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,"100,0","97,0",499,481
150502,LIMA,CAÑETE,ASIA,"100,0","95,9",500,492
150503,LIMA,CAÑETE,CALANGO,"100,0","100,0",525,536
150504,LIMA,CAÑETE,CERRO AZUL,"100,0","93,6",472,453
150505,LIMA,CAÑETE,CHILCA,"100,0","96,2",489,464
150506,LIMA,CAÑETE,COAYLLO,"100,0","100,0",464,473
150507,LIMA,CAÑETE,IMPERIAL,"100,0","96,3",492,482
150508,LIMA,CAÑETE,LUNAHUANA,"100,0","98,1",506,525
150509,LIMA,CAÑETE,MALA,"100,0","96,2",502,492
150510,LIMA,CAÑETE,NUEVO IMPERIAL,"100,0","95,1",494,483
150511,LIMA,CAÑETE,PACARAN,"100,0","100,0",478,449
150512,LIMA,CAÑETE,QUILMANA,"100,0","95,5",487,471
150513,LIMA,CAÑETE,SAN ANTONIO,"100,0","94,9",522,530
150514,LIMA,CAÑETE,SAN LUIS,"100,0","97,6",488,474
150515,LIMA,CAÑETE,SANTA CRUZ DE FLORES,"100,0","100,0",496,489
150516,LIMA,CAÑETE,ZUÑIGA,"100,0","100,0",516,532
150601,LIMA,HUARAL,HUARAL,"100,0","95,9",498,479
150602,LIMA,HUARAL,ATAVILLOS ALTO,"100,0","75,0",-,-
150603,LIMA,HUARAL,ATAVILLOS BAJO,"100,0","90,9",454,394
150604,LIMA,HUARAL,AUCALLAMA,"100,0","95,9",471,444
150605,LIMA,HUARAL,CHANCAY,"100,0","97,0",493,473
150606,LIMA,HUARAL,IHUARI,"100,0","90,5",526,505
150608,LIMA,HUARAL,PACARAOS,"100,0","100,0",459,429
150609,LIMA,HUARAL,SAN MIGUEL DE ACOS,"100,0","78,6",-,-
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,"100,0","87,5",463,444
150701,LIMA,HUAROCHIRÍ,MATUCANA,"100,0","93,7",480,459
150702,LIMA,HUAROCHIRÍ,ANTIOQUIA,"100,0","100,0",501,460
150703,LIMA,HUAROCHIRÍ,CALLAHUANCA,"100,0","100,0",474,480
150704,LIMA,HUAROCHIRÍ,CARAMPOMA,"100,0","100,0",424,380
150705,LIMA,HUAROCHIRÍ,CHICLA,"100,0","90,2",499,467
150706,LIMA,HUAROCHIRÍ,CUENCA,"100,0","100,0",452,427
150709,LIMA,HUAROCHIRÍ,HUAROCHIRI,"100,0","93,8",432,414
150710,LIMA,HUAROCHIRÍ,LAHUAYTAMBO,"100,0","83,3",532,526
150711,LIMA,HUAROCHIRÍ,LANGA,"100,0","100,0",517,472
150713,LIMA,HUAROCHIRÍ,MARIATANA,"100,0","96,7",471,469
150714,LIMA,HUAROCHIRÍ,RICARDO PALMA,"100,0","93,3",476,443
150715,LIMA,HUAROCHIRÍ,SAN ANDRES DE TUPICOCHA,"100,0","100,0",460,478
150716,LIMA,HUAROCHIRÍ,SAN ANTONIO,"100,0","94,7",489,472
150717,LIMA,HUAROCHIRÍ,SAN BARTOLOMÉ,"100,0","80,0",465,443
150718,LIMA,HUAROCHIRÍ,SAN DAMIAN,"100,0","94,7",433,418
150719,LIMA,HUAROCHIRÍ,SAN JUAN DE IRIS,"100,0","100,0",498,479
150721,LIMA,HUAROCHIRÍ,SAN LORENZO DE QUINTI,"100,0","100,0",496,457
150722,LIMA,HUAROCHIRÍ,SAN MATEO,"100,0","98,7",485,455
150723,LIMA,HUAROCHIRÍ,SAN MATEO DE OTAO,"100,0","100,0",446,456
150727,LIMA,HUAROCHIRÍ,SANTA CRUZ DE COCACHACRA,"100,0","90,5",491,462
150728,LIMA,HUAROCHIRÍ,SANTA EULALIA,"100,0","94,3",486,468
150731,LIMA,HUAROCHIRÍ,SANTO DOMINGO DE LOS OLLEROS,"100,0","93,1",477,448
150732,LIMA,HUAROCHIRÍ,SURCO,"100,0","100,0",470,474
150801,LIMA,HUAURA,HUACHO,"100,0","96,1",504,478
150802,LIMA,HUAURA,AMBAR,"100,0","100,0",435,398
150803,LIMA,HUAURA,CALETA DE CARQUIN,"100,0","91,3",486,463
150805,LIMA,HUAURA,HUALMAY,"100,0","95,6",494,471
150806,LIMA,HUAURA,HUAURA,"100,0","95,9",482,459
150807,LIMA,HUAURA,LEONCIO PRADO,"100,0","100,0",448,407
150808,LIMA,HUAURA,PACCHO,"100,0","93,3",441,434
150809,LIMA,HUAURA,SANTA LEONOR,"100,0","100,0",449,399
150810,LIMA,HUAURA,SANTA MARIA,"100,0","95,7",503,487
150811,LIMA,HUAURA,SAYAN,"100,0","97,3",473,449
150812,LIMA,HUAURA,VEGUETA,"100,0","97,6",484,460
150901,LIMA,OYÓN,OYON,"100,0","98,4",510,517
150903,LIMA,OYÓN,CAUJUL,"100,0","100,0",418,353
150904,LIMA,OYÓN,COCHAMARCA,"100,0","100,0",448,413
150905,LIMA,OYÓN,NAVAN,"100,0","100,0",478,423
150906,LIMA,OYÓN,PACHANGARA,"100,0","98,3",492,473
151001,LIMA,YAUYOS,YAUYOS,"100,0","100,0",505,504
151003,LIMA,YAUYOS,ALLAUCA,"100,0","100,0",455,420
151004,LIMA,YAUYOS,AYAVIRI,"100,0","100,0",453,453
151006,LIMA,YAUYOS,CACRA,"100,0","85,7",396,375
151008,LIMA,YAUYOS,CATAHUASI,"100,0","100,0",457,418
151009,LIMA,YAUYOS,CHOCOS,"100,0","83,3",430,397
151011,LIMA,YAUYOS,COLONIA,"100,0","89,5",454,427
151013,LIMA,YAUYOS,HUAMPARÁ,"100,0","100,0",464,444
151014,LIMA,YAUYOS,HUANCAYA,"100,0","81,8",509,520
151015,LIMA,YAUYOS,HUANGASCAR,"100,0","87,5",463,444
151016,LIMA,YAUYOS,HUANTAN,"100,0","85,7",444,449
151017,LIMA,YAUYOS,HUÁÑEC,"100,0","100,0",443,411
151018,LIMA,YAUYOS,LARAOS,"100,0","77,8",-,-
151019,LIMA,YAUYOS,LINCHA,"100,0","100,0",390,326
151022,LIMA,YAUYOS,OMAS,"100,0","100,0",499,538
151023,LIMA,YAUYOS,PUTINZA,"100,0","100,0",464,470
151028,LIMA,YAUYOS,TANTA,"100,0","100,0",380,398
151030,LIMA,YAUYOS,TOMAS,"100,0","100,0",483,477
151032,LIMA,YAUYOS,VIÑAC,"100,0","100,0",464,436
160101,LORETO,MAYNAS,IQUITOS,"100,0","94,6",474,423
160102,LORETO,MAYNAS,ALTO NANAY,"50,0","47,5",-,-
160103,LORETO,MAYNAS,FERNANDO LORES,"100,0","94,2",422,373
160104,LORETO,MAYNAS,INDIANA,"100,0","86,6",383,323
160105,LORETO,MAYNAS,LAS AMAZONAS,"66,7","69,1",-,-
160106,LORETO,MAYNAS,MAZAN,"100,0","86,0",367,307
160107,LORETO,MAYNAS,NAPO,"96,4","84,0",366,303
160108,LORETO,MAYNAS,PUNCHANA,"91,2","87,6",431,384
160110,LORETO,MAYNAS,TORRES CAUSANA,"100,0","84,2",383,314
160112,LORETO,MAYNAS,BELEN,"100,0","90,8",434,381
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,"100,0","89,9",433,381
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,"100,0","93,3",454,411
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,"100,0","91,1",370,299
160205,LORETO,ALTO AMAZONAS,JEBEROS,"100,0","96,1",374,348
160206,LORETO,ALTO AMAZONAS,LAGUNAS,"93,3","90,0",422,379
160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,"100,0","92,2",382,325
160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,"100,0","92,8",391,347
160301,LORETO,LORETO,NAUTA,"100,0","93,3",410,357
160302,LORETO,LORETO,PARINARI,"92,3","88,2",400,367
160303,LORETO,LORETO,TIGRE,"100,0","89,3",368,306
160304,LORETO,LORETO,TROMPETEROS,"100,0","83,5",371,313
160305,LORETO,LORETO,URARINAS,"94,1","80,4",372,315
160401,LORETO,MARISCAL RAMÓN CASTILLA,RAMON CASTILLA,"100,0","83,9",395,342
160402,LORETO,MARISCAL RAMÓN CASTILLA,PEBAS,"100,0","86,6",396,348
160403,LORETO,MARISCAL RAMÓN CASTILLA,YAVARI,"100,0","75,2",-,-
160404,LORETO,MARISCAL RAMÓN CASTILLA,SAN PABLO,"100,0","81,6",388,337
160501,LORETO,REQUENA,REQUENA,"100,0","71,5",-,-
160502,LORETO,REQUENA,ALTO TAPICHE,"100,0","73,7",-,-
160503,LORETO,REQUENA,CAPELO,"100,0","81,5",346,309
160504,LORETO,REQUENA,EMILIO SAN MARTIN,"93,8","84,5",359,312
160505,LORETO,REQUENA,MAQUIA,"94,4","75,8",-,-
160506,LORETO,REQUENA,PUINAHUA,"100,0","82,3",388,344
160507,LORETO,REQUENA,SAQUENA,"100,0","89,7",387,352
160508,LORETO,REQUENA,SOPLIN,"100,0","71,4",-,-
160509,LORETO,REQUENA,TAPICHE,"100,0","78,9",-,-
160510,LORETO,REQUENA,JENARO HERRERA,"100,0","86,6",456,448
160511,LORETO,REQUENA,YAQUERANA,"100,0","100,0",379,319
160601,LORETO,UCAYALI,CONTAMANA,"100,0","91,6",418,369
160602,LORETO,UCAYALI,INAHUAYA,"100,0","87,1",419,360
160603,LORETO,UCAYALI,PADRE MARQUEZ,"100,0","94,0",446,429
160604,LORETO,UCAYALI,PAMPA HERMOSA,"100,0","93,9",400,344
160605,LORETO,UCAYALI,SARAYACU,"100,0","87,2",393,354
160606,LORETO,UCAYALI,VARGAS GUERRA,"100,0","85,5",394,341
160701,LORETO,DATEM DEL MARAÑÓN,BARRANCA,"100,0","91,6",411,359
160702,LORETO,DATEM DEL MARAÑÓN,CAHUAPANAS,"100,0","97,3",349,278
160703,LORETO,DATEM DEL MARAÑÓN,MANSERICHE,"100,0","88,3",402,354
160704,LORETO,DATEM DEL MARAÑÓN,MORONA,"100,0","89,4",378,336
160705,LORETO,DATEM DEL MARAÑÓN,PASTAZA,"100,0","83,6",366,308
160706,LORETO,DATEM DEL MARAÑÓN,ANDOAS,"100,0","70,0",-,-
160801,LORETO,PUTUMAYO,PUTUMAYO,"100,0","88,5",409,352
160802,LORETO,PUTUMAYO,ROSA PANDURO,"100,0","77,8",-,-
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,"100,0","64,3",-,-
160804,LORETO,PUTUMAYO,YAGUAS,"100,0","83,3",419,368
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,"100,0","94,7",469,441
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,"100,0","89,0",461,438
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,"100,0","93,9",446,414
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,"100,0","95,1",439,416
170201,MADRE DE DIOS,MANU,MANU,"100,0","96,4",437,398
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,"100,0","95,8",465,449
170204,MADRE DE DIOS,MANU,HUEPETUHE,"100,0","97,4",478,467
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,"100,0","98,1",419,369
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,"100,0","96,7",435,409
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,"100,0","100,0",438,401
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,"100,0","98,3",530,538
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,"100,0","97,6",547,558
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,"100,0","100,0",488,494
180106,MOQUEGUA,MARISCAL NIETO,TORATA,"100,0","97,5",561,570
180107,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO,"100,0","99,0",513,521
180201,MOQUEGUA,GENERAL SÁNCHEZ CERRO,OMATE,"100,0","100,0",547,549
180202,MOQUEGUA,GENERAL SÁNCHEZ CERRO,CHOJATA,"100,0","100,0",499,485
180203,MOQUEGUA,GENERAL SÁNCHEZ CERRO,COALAQUE,"100,0","100,0",530,568
180204,MOQUEGUA,GENERAL SÁNCHEZ CERRO,ICHUÑA,"100,0","96,4",509,509
180208,MOQUEGUA,GENERAL SÁNCHEZ CERRO,PUQUINA,"100,0","91,7",495,531
180301,MOQUEGUA,ILO,ILO,"100,0","98,6",515,517
180302,MOQUEGUA,ILO,EL ALGARROBAL,"100,0","86,7",484,490
180303,MOQUEGUA,ILO,PACOCHA,"100,0","98,5",544,565
190101,PASCO,PASCO,CHAUPIMARCA,"100,0","99,8",507,507
190102,PASCO,PASCO,HUACHON,"100,0","96,1",493,509
190103,PASCO,PASCO,HUARIACA,"100,0","97,8",500,501
190104,PASCO,PASCO,HUAYLLAY,"100,0","97,9",493,479
190105,PASCO,PASCO,NINACACA,"100,0","98,8",471,466
190106,PASCO,PASCO,PALLANCHACRA,"100,0","95,8",472,459
190107,PASCO,PASCO,PAUCARTAMBO,"100,0","99,1",482,476
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,"100,0","100,0",460,460
190109,PASCO,PASCO,SIMON BOLIVAR,"100,0","98,5",502,485
190110,PASCO,PASCO,TICLACAYAN,"100,0","100,0",492,482
190111,PASCO,PASCO,TINYAHUARCO,"100,0","96,4",509,513
190112,PASCO,PASCO,VICCO,"100,0","91,7",497,505
190113,PASCO,PASCO,YANACANCHA,"100,0","98,3",505,500
190201,PASCO,DANIEL ALCIDES CARRIÓN,YANAHUANCA,"100,0","99,1",483,492
190202,PASCO,DANIEL ALCIDES CARRIÓN,CHACAYAN,"100,0","100,0",496,496
190204,PASCO,DANIEL ALCIDES CARRIÓN,PAUCAR,"100,0","100,0",497,498
190205,PASCO,DANIEL ALCIDES CARRIÓN,SAN PEDRO DE PILLAO,"100,0","100,0",480,473
190206,PASCO,DANIEL ALCIDES CARRIÓN,SANTA ANA DE TUSI,"100,0","98,0",467,467
190207,PASCO,DANIEL ALCIDES CARRIÓN,TAPUC,"100,0","100,0",438,404
190208,PASCO,DANIEL ALCIDES CARRIÓN,VILCABAMBA,"100,0","100,0",502,549
190301,PASCO,OXAPAMPA,OXAPAMPA,"100,0","98,3",497,476
190302,PASCO,OXAPAMPA,CHONTABAMBA,"100,0","91,7",506,485
190303,PASCO,OXAPAMPA,HUANCABAMBA,"100,0","99,1",473,453
190304,PASCO,OXAPAMPA,PALCAZU,"100,0","91,4",451,421
190305,PASCO,OXAPAMPA,POZUZO,"100,0","98,3",452,437
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,"100,0","77,1",-,-
190307,PASCO,OXAPAMPA,VILLA RICA,"100,0","96,7",490,476
190308,PASCO,OXAPAMPA,CONSTITUCIÓN,"100,0","90,8",440,411
200101,PIURA,PIURA,PIURA,"100,0","94,9",508,482
200104,PIURA,PIURA,CASTILLA,"100,0","96,1",503,476
200105,PIURA,PIURA,CATACAOS,"100,0","96,6",484,457
200107,PIURA,PIURA,CURA MORI,"100,0","98,1",474,451
200108,PIURA,PIURA,EL TALLÁN,"100,0","89,9",453,426
200109,PIURA,PIURA,LA ARENA,"100,0","95,9",480,465
200110,PIURA,PIURA,LA UNION,"100,0","96,8",490,479
200111,PIURA,PIURA,LAS LOMAS,"100,0","97,7",467,425
200114,PIURA,PIURA,TAMBO GRANDE,"100,0","97,0",459,427
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,"100,0","95,7",497,466
200201,PIURA,AYABACA,AYABACA,"100,0","96,5",452,425
200202,PIURA,AYABACA,FRIAS,"100,0","95,4",442,415
200203,PIURA,AYABACA,JILILI,"100,0","100,0",473,461
200204,PIURA,AYABACA,LAGUNAS,"100,0","99,0",448,411
200205,PIURA,AYABACA,MONTERO,"100,0","93,4",507,490
200206,PIURA,AYABACA,PACAIPAMPA,"100,0","95,6",422,390
