"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2018 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
120209,JUNÍN,CONCEPCIÓN,MARISCAL CASTILLA,"100,0","96,3",411,392
120210,JUNÍN,CONCEPCIÓN,MATAHUASI,"100,0","100,0",495,498
120211,JUNÍN,CONCEPCIÓN,MITO,"100,0","100,0",469,476
120212,JUNÍN,CONCEPCIÓN,NUEVE DE JULIO,"100,0","93,3",493,482
120213,JUNÍN,CONCEPCIÓN,ORCOTUNA,"100,0","94,2",458,453
120214,JUNÍN,CONCEPCIÓN,SAN JOSE DE QUERO,"100,0","98,9",443,456
120215,JUNÍN,CONCEPCIÓN,SANTA ROSA DE OCOPA,"100,0","97,3",463,459
120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,"100,0","98,5",496,505
120302,JUNÍN,CHANCHAMAYO,PERENE,"100,0","96,8",461,466
120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,"100,0","96,1",462,482
120304,JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,"100,0","95,8",443,453
120305,JUNÍN,CHANCHAMAYO,SAN RAMON,"100,0","97,1",481,484
120306,JUNÍN,CHANCHAMAYO,VITOC,"100,0","100,0",439,450
120401,JUNÍN,JAUJA,JAUJA,"100,0","98,8",515,526
120402,JUNÍN,JAUJA,ACOLLA,"100,0","100,0",445,461
120403,JUNÍN,JAUJA,APATA,"100,0","100,0",473,483
120404,JUNÍN,JAUJA,ATAURA,"100,0","95,0",483,478
120405,JUNÍN,JAUJA,CANCHAYLLO,"100,0","100,0",480,513
120406,JUNÍN,JAUJA,CURICACA,"100,0","100,0",404,411
120407,JUNÍN,JAUJA,EL MANTARO,"100,0","100,0",536,539
120408,JUNÍN,JAUJA,HUAMALI,"100,0","100,0",479,484
120409,JUNÍN,JAUJA,HUARIPAMPA,"100,0","100,0",464,455
120410,JUNÍN,JAUJA,HUERTAS,"100,0","90,9",500,536
120411,JUNÍN,JAUJA,JANJAILLO,"100,0","100,0",413,460
120412,JUNÍN,JAUJA,JULCAN,"100,0","100,0",453,427
120413,JUNÍN,JAUJA,LEONOR ORDOÑEZ,"100,0","100,0",483,449
120414,JUNÍN,JAUJA,LLOCLLAPAMPA,"100,0","100,0",527,517
120415,JUNÍN,JAUJA,MARCO,"100,0","95,2",467,482
120416,JUNÍN,JAUJA,MASMA,"100,0","100,0",463,466
120417,JUNÍN,JAUJA,MASMA CHICCHE,"100,0","100,0",436,436
120418,JUNÍN,JAUJA,MOLINOS,"100,0","100,0",409,442
120419,JUNÍN,JAUJA,MONOBAMBA,"100,0","100,0",451,474
120420,JUNÍN,JAUJA,MUQUI,"100,0","100,0",572,580
120421,JUNÍN,JAUJA,MUQUIYAUYO,"100,0","100,0",490,507
120422,JUNÍN,JAUJA,PACA,"100,0","100,0",449,479
120423,JUNÍN,JAUJA,PACCHA,"100,0","100,0",559,587
120424,JUNÍN,JAUJA,PANCAN,"100,0","98,9",551,540
120425,JUNÍN,JAUJA,PARCO,"100,0","100,0",507,510
120426,JUNÍN,JAUJA,POMACANCHA,"100,0","100,0",461,511
120427,JUNÍN,JAUJA,RICRAN,"100,0","100,0",404,420
120428,JUNÍN,JAUJA,SAN LORENZO,"100,0","100,0",497,506
120429,JUNÍN,JAUJA,SAN PEDRO DE CHUNAN,"100,0","100,0",399,415
120430,JUNÍN,JAUJA,SAUSA,"100,0","100,0",513,548
120431,JUNÍN,JAUJA,SINCOS,"100,0","100,0",442,461
120432,JUNÍN,JAUJA,TUNAN MARCA,"100,0","88,9",366,377
120433,JUNÍN,JAUJA,YAULI,"100,0","100,0",443,456
120434,JUNÍN,JAUJA,YAUYOS,"100,0","100,0",479,525
120501,JUNÍN,JUNÍN,JUNIN,"100,0","98,4",521,531
120502,JUNÍN,JUNÍN,CARHUAMAYO,"100,0","99,3",455,474
120503,JUNÍN,JUNÍN,ONDORES,"100,0","100,0",471,533
120504,JUNÍN,JUNÍN,ULCUMAYO,"100,0","100,0",434,458
120601,JUNÍN,SATIPO,SATIPO,"100,0","97,7",475,486
120602,JUNÍN,SATIPO,COVIRIALI,"66,7","51,3",-,-
120603,JUNÍN,SATIPO,LLAYLLA,"100,0","97,4",447,461
120604,JUNÍN,SATIPO,MAZAMARI,"100,0","90,2",450,461
120605,JUNÍN,SATIPO,PAMPA HERMOSA,"100,0","100,0",477,513
120606,JUNÍN,SATIPO,PANGOA,"100,0","96,4",457,459
120607,JUNÍN,SATIPO,RIO NEGRO,"100,0","98,0",445,445
120608,JUNÍN,SATIPO,RIO TAMBO,"100,0","94,2",447,450
120609,JUNÍN,SATIPO,VIZCATAN DEL ENE,"100,0","90,1",411,419
120701,JUNÍN,TARMA,TARMA,"100,0","96,5",506,516
120702,JUNÍN,TARMA,ACOBAMBA,"100,0","99,2",463,475
120703,JUNÍN,TARMA,HUARICOLCA,"100,0","97,3",427,442
120704,JUNÍN,TARMA,HUASAHUASI,"100,0","98,9",446,466
120705,JUNÍN,TARMA,LA UNION,"100,0","97,9",474,468
120706,JUNÍN,TARMA,PALCA,"100,0","98,7",440,446
120707,JUNÍN,TARMA,PALCAMAYO,"100,0","100,0",461,449
120708,JUNÍN,TARMA,SAN PEDRO DE CAJAS,"100,0","96,1",467,489
120709,JUNÍN,TARMA,TAPO,"100,0","100,0",393,403
120801,JUNÍN,YAULI,LA OROYA,"100,0","98,9",510,516
120803,JUNÍN,YAULI,HUAY-HUAY,"100,0","100,0",493,542
120804,JUNÍN,YAULI,MARCAPOMACOCHA,"100,0","90,9",412,427
120805,JUNÍN,YAULI,MOROCOCHA,"100,0","98,8",502,495
120806,JUNÍN,YAULI,PACCHA,"100,0","100,0",602,592
120807,JUNÍN,YAULI,SANTA BARBARA DE CARHUACAYAN,"100,0","100,0",449,426
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,"100,0","97,0",505,512
120809,JUNÍN,YAULI,SUITUCANCHA,"100,0","96,3",447,487
120810,JUNÍN,YAULI,YAULI,"100,0","100,0",483,500
120901,JUNÍN,CHUPACA,CHUPACA,"100,0","99,2",500,509
120902,JUNÍN,CHUPACA,AHUAC,"100,0","96,3",442,470
120903,JUNÍN,CHUPACA,CHONGOS BAJO,"100,0","96,3",528,527
120904,JUNÍN,CHUPACA,HUACHAC,"100,0","92,0",489,460
120905,JUNÍN,CHUPACA,HUAMANCACA CHICO,"100,0","96,3",498,495
120906,JUNÍN,CHUPACA,SAN JUAN DE ISCOS,"100,0","100,0",450,449
120907,JUNÍN,CHUPACA,SAN JUAN DE JARPA,"100,0","97,3",468,490
120908,JUNÍN,CHUPACA,TRES DE DICIEMBRE,"100,0","94,1",462,460
120909,JUNÍN,CHUPACA,YANACANCHA,"100,0","100,0",441,438
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,"100,0","97,3",515,498
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,"100,0","97,0",490,491
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,"100,0","97,6",478,470
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,"100,0","96,9",481,475
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,"100,0","97,4",493,485
130106,LA LIBERTAD,TRUJILLO,LAREDO,"100,0","96,4",472,468
130107,LA LIBERTAD,TRUJILLO,MOCHE,"100,0","95,5",494,488
130108,LA LIBERTAD,TRUJILLO,POROTO,"100,0","100,0",469,466
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,"100,0","98,5",492,488
130110,LA LIBERTAD,TRUJILLO,SIMBAL,"100,0","96,9",436,412
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,"100,0","96,8",515,498
130201,LA LIBERTAD,ASCOPE,ASCOPE,"100,0","98,0",449,432
130202,LA LIBERTAD,ASCOPE,CHICAMA,"100,0","98,7",485,481
130203,LA LIBERTAD,ASCOPE,CHOCOPE,"100,0","99,2",473,491
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,"100,0","83,3",487,491
130205,LA LIBERTAD,ASCOPE,PAIJAN,"92,9","68,7",-,-
130206,LA LIBERTAD,ASCOPE,RAZURI,"100,0","99,4",477,467
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,"100,0","96,1",480,486
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,"100,0","97,7",479,471
130301,LA LIBERTAD,BOLÍVAR,BOLIVAR,"100,0","98,0",442,463
130302,LA LIBERTAD,BOLÍVAR,BAMBAMARCA,"100,0","92,0",378,404
130303,LA LIBERTAD,BOLÍVAR,CONDORMARCA,"100,0","88,6",383,383
130304,LA LIBERTAD,BOLÍVAR,LONGOTEA,"100,0","100,0",544,516
130305,LA LIBERTAD,BOLÍVAR,UCHUMARCA,"100,0","98,0",462,464
130306,LA LIBERTAD,BOLÍVAR,UCUNCHA,"100,0","100,0",409,404
130401,LA LIBERTAD,CHEPÉN,CHEPEN,"100,0","97,8",490,478
130402,LA LIBERTAD,CHEPÉN,PACANGA,"100,0","98,7",472,475
130403,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,"100,0","100,0",479,481
130501,LA LIBERTAD,JULCÁN,JULCAN,"100,0","96,8",418,427
130502,LA LIBERTAD,JULCÁN,CALAMARCA,"100,0","98,3",405,416
130503,LA LIBERTAD,JULCÁN,CARABAMBA,"100,0","95,4",456,476
130504,LA LIBERTAD,JULCÁN,HUASO,"100,0","99,3",371,374
130601,LA LIBERTAD,OTUZCO,OTUZCO,"100,0","98,9",473,495
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,"100,0","99,1",414,421
130604,LA LIBERTAD,OTUZCO,CHARAT,"100,0","100,0",432,428
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,"100,0","100,0",424,443
130606,LA LIBERTAD,OTUZCO,LA CUESTA,"100,0","100,0",382,368
130608,LA LIBERTAD,OTUZCO,MACHE,"100,0","98,2",439,454
130610,LA LIBERTAD,OTUZCO,PARANDAY,"100,0","83,3",422,438
130611,LA LIBERTAD,OTUZCO,SALPO,"100,0","98,6",440,446
130613,LA LIBERTAD,OTUZCO,SINSICAP,"100,0","98,4",414,424
130614,LA LIBERTAD,OTUZCO,USQUIL,"100,0","96,5",434,458
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,"90,9","81,8",500,491
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,"100,0","98,1",482,481
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,"100,0","96,6",507,512
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,"100,0","97,2",484,479
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,"100,0","97,6",463,467
130801,LA LIBERTAD,PATAZ,TAYABAMBA,"100,0","98,1",420,421
130802,LA LIBERTAD,PATAZ,BULDIBUYO,"100,0","95,8",403,397
130803,LA LIBERTAD,PATAZ,CHILLIA,"100,0","97,4",394,398
130804,LA LIBERTAD,PATAZ,HUANCASPATA,"100,0","94,6",411,419
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,"100,0","100,0",534,586
130806,LA LIBERTAD,PATAZ,HUAYO,"100,0","98,1",392,404
130807,LA LIBERTAD,PATAZ,ONGON,"100,0","91,3",484,464
130808,LA LIBERTAD,PATAZ,PARCOY,"100,0","94,2",424,419
130809,LA LIBERTAD,PATAZ,PATAZ,"100,0","94,5",428,424
130810,LA LIBERTAD,PATAZ,PIAS,"100,0","100,0",519,491
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,"100,0","100,0",428,427
130812,LA LIBERTAD,PATAZ,TAURIJA,"100,0","98,6",392,378
130813,LA LIBERTAD,PATAZ,URPAY,"100,0","94,2",398,376
130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,"100,0","98,2",465,474
130902,LA LIBERTAD,SÁNCHEZ CARRIÓN,CHUGAY,"100,0","97,5",414,425
130903,LA LIBERTAD,SÁNCHEZ CARRIÓN,COCHORCO,"100,0","95,6",384,386
130904,LA LIBERTAD,SÁNCHEZ CARRIÓN,CURGOS,"100,0","97,7",397,400
130905,LA LIBERTAD,SÁNCHEZ CARRIÓN,MARCABAL,"100,0","97,6",395,402
130906,LA LIBERTAD,SÁNCHEZ CARRIÓN,SANAGORAN,"100,0","95,4",382,398
130907,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARIN,"100,0","98,3",402,406
130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,"100,0","95,5",379,394
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,"100,0","96,7",416,420
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,"100,0","97,2",421,451
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,"100,0","99,0",433,438
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,"100,0","93,3",417,409
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,"100,0","100,0",435,451
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,"100,0","95,4",432,430
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,"100,0","98,4",440,442
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,"100,0","97,8",382,378
131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,"100,0","98,3",482,481
131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,"100,0","97,2",441,454
131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,"100,0","93,1",460,488
131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,"100,0","97,9",431,445
131201,LA LIBERTAD,VIRÚ,VIRU,"100,0","97,6",471,473
131202,LA LIBERTAD,VIRÚ,CHAO,"100,0","96,9",453,447
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,"100,0","95,7",470,458
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,"100,0","97,4",505,497
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,"100,0","96,0",457,453
140103,LAMBAYEQUE,CHICLAYO,ETEN,"100,0","98,1",486,512
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,"100,0","100,0",413,410
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,"100,0","97,5",486,479
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,"100,0","96,8",474,458
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,"100,0","99,4",447,442
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,"100,0","97,4",461,467
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,"100,0","97,8",419,400
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,"100,0","97,9",429,430
140111,LAMBAYEQUE,CHICLAYO,PICSI,"100,0","98,5",457,442
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,"100,0","97,4",506,499
140113,LAMBAYEQUE,CHICLAYO,REQUE,"100,0","97,5",515,502
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,"100,0","94,6",456,473
140115,LAMBAYEQUE,CHICLAYO,SAÑA,"100,0","98,1",444,436
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,"100,0","93,6",448,440
140117,LAMBAYEQUE,CHICLAYO,PATAPO,"100,0","93,6",461,451
140118,LAMBAYEQUE,CHICLAYO,POMALCA,"100,0","98,3",464,456
140119,LAMBAYEQUE,CHICLAYO,PUCALA,"100,0","96,8",492,488
140120,LAMBAYEQUE,CHICLAYO,TUMAN,"100,0","95,1",453,448
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,"100,0","97,8",484,471
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,"92,3","85,2",390,395
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,"100,0","100,0",372,400
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,"100,0","97,9",466,456
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,"100,0","97,0",464,457
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,"100,0","97,8",482,477
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,"100,0","96,3",481,478
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,"100,0","100,0",420,445
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,"100,0","98,6",475,480
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,"100,0","97,1",450,435
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,"100,0","98,5",472,473
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,"100,0","98,2",422,432
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,"100,0","97,1",448,441
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,"100,0","95,9",441,437
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,"100,0","97,7",449,442
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,"100,0","97,6",415,434
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,"100,0","98,2",467,472
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,"100,0","98,2",456,451
150101,LIMA,LIMA,LIMA,"100,0","97,0",508,498
150102,LIMA,LIMA,ANCON,"100,0","97,1",487,482
150103,LIMA,LIMA,ATE,"100,0","95,8",500,501
150104,LIMA,LIMA,BARRANCO,"100,0","97,5",547,533
150105,LIMA,LIMA,BREÑA,"100,0","98,0",524,513
150106,LIMA,LIMA,CARABAYLLO,"100,0","97,4",493,488
150107,LIMA,LIMA,CHACLACAYO,"100,0","96,6",507,507
150108,LIMA,LIMA,CHORRILLOS,"100,0","96,8",523,518
150109,LIMA,LIMA,CIENEGUILLA,"100,0","97,7",509,498
150110,LIMA,LIMA,COMAS,"100,0","96,7",503,494
150111,LIMA,LIMA,EL AGUSTINO,"100,0","95,8",492,489
150112,LIMA,LIMA,INDEPENDENCIA,"100,0","96,1",488,487
150113,LIMA,LIMA,JESUS MARIA,"100,0","97,8",542,519
150114,LIMA,LIMA,LA MOLINA,"100,0","97,2",550,529
150115,LIMA,LIMA,LA VICTORIA,"100,0","97,1",499,489
150116,LIMA,LIMA,LINCE,"100,0","98,0",523,509
150117,LIMA,LIMA,LOS OLIVOS,"100,0","96,9",512,501
150118,LIMA,LIMA,LURIGANCHO,"100,0","96,8",502,499
150119,LIMA,LIMA,LURIN,"100,0","96,4",490,485
150120,LIMA,LIMA,MAGDALENA DEL MAR,"100,0","97,5",527,507
150121,LIMA,LIMA,PUEBLO LIBRE,"100,0","97,0",537,515
150122,LIMA,LIMA,MIRAFLORES,"100,0","97,8",573,546
150123,LIMA,LIMA,PACHACAMAC,"100,0","97,8",501,499
150124,LIMA,LIMA,PUCUSANA,"100,0","97,0",480,469
150125,LIMA,LIMA,PUENTE PIEDRA,"100,0","96,9",498,496
150126,LIMA,LIMA,PUNTA HERMOSA,"100,0","100,0",479,458
150127,LIMA,LIMA,PUNTA NEGRA,"100,0","97,7",489,485
150128,LIMA,LIMA,RIMAC,"100,0","96,8",500,487
150129,LIMA,LIMA,SAN BARTOLO,"100,0","97,3",483,490
150130,LIMA,LIMA,SAN BORJA,"100,0","97,2",554,534
150131,LIMA,LIMA,SAN ISIDRO,"100,0","97,1",559,533
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,"100,0","96,8",499,493
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,"100,0","96,2",496,485
150134,LIMA,LIMA,SAN LUIS,"100,0","96,9",526,522
150135,LIMA,LIMA,SAN MARTIN DE PORRES,"100,0","96,0",500,489
150136,LIMA,LIMA,SAN MIGUEL,"100,0","96,6",532,512
150137,LIMA,LIMA,SANTA ANITA,"100,0","96,8",507,501
150138,LIMA,LIMA,SANTA MARIA DEL MAR,"100,0","100,0",533,518
150139,LIMA,LIMA,SANTA ROSA,"100,0","98,9",490,484
150140,LIMA,LIMA,SANTIAGO DE SURCO,"100,0","97,5",555,536
150141,LIMA,LIMA,SURQUILLO,"100,0","96,9",542,525
150142,LIMA,LIMA,VILLA EL SALVADOR,"100,0","95,9",492,485
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,"100,0","95,5",492,488
150201,LIMA,BARRANCA,BARRANCA,"100,0","97,9",512,512
150202,LIMA,BARRANCA,PARAMONGA,"100,0","99,7",499,501
150203,LIMA,BARRANCA,PATIVILCA,"100,0","97,4",507,499
150204,LIMA,BARRANCA,SUPE,"100,0","98,0",475,477
150205,LIMA,BARRANCA,SUPE PUERTO,"100,0","95,3",482,476
150301,LIMA,CAJATAMBO,CAJATAMBO,"100,0","100,0",495,480
150302,LIMA,CAJATAMBO,COPA,"100,0","100,0",452,445
150303,LIMA,CAJATAMBO,GORGOR,"100,0","93,8",518,525
150304,LIMA,CAJATAMBO,HUANCAPON,"100,0","100,0",438,478
150305,LIMA,CAJATAMBO,MANAS,"100,0","100,0",496,542
150401,LIMA,CANTA,CANTA,"100,0","93,5",492,533
150402,LIMA,CANTA,ARAHUAY,"100,0","100,0",476,497
150403,LIMA,CANTA,HUAMANTANGA,"100,0","100,0",443,439
150404,LIMA,CANTA,HUAROS,"100,0","100,0",515,509
150405,LIMA,CANTA,LACHAQUI,"100,0","100,0",396,416
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,"100,0","97,8",515,505
150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,"100,0","98,2",497,497
150502,LIMA,CAÑETE,ASIA,"100,0","97,3",478,471
150503,LIMA,CAÑETE,CALANGO,"100,0","100,0",457,465
150504,LIMA,CAÑETE,CERRO AZUL,"100,0","97,5",472,474
150505,LIMA,CAÑETE,CHILCA,"100,0","95,6",484,477
150506,LIMA,CAÑETE,COAYLLO,"100,0","100,0",410,403
150507,LIMA,CAÑETE,IMPERIAL,"100,0","96,6",489,496
150508,LIMA,CAÑETE,LUNAHUANA,"100,0","100,0",478,480
150509,LIMA,CAÑETE,MALA,"100,0","97,4",485,484
150510,LIMA,CAÑETE,NUEVO IMPERIAL,"100,0","98,7",500,497
150511,LIMA,CAÑETE,PACARAN,"100,0","100,0",385,387
150512,LIMA,CAÑETE,QUILMANA,"100,0","97,5",485,497
150513,LIMA,CAÑETE,SAN ANTONIO,"100,0","100,0",497,485
150514,LIMA,CAÑETE,SAN LUIS,"100,0","99,0",477,500
150515,LIMA,CAÑETE,SANTA CRUZ DE FLORES,"100,0","97,0",421,404
150516,LIMA,CAÑETE,ZUÑIGA,"100,0","100,0",478,472
150601,LIMA,HUARAL,HUARAL,"100,0","97,6",494,495
150602,LIMA,HUARAL,ATAVILLOS ALTO,"100,0","100,0",421,406
150603,LIMA,HUARAL,ATAVILLOS BAJO,"100,0","100,0",454,447
150604,LIMA,HUARAL,AUCALLAMA,"100,0","97,1",472,477
150605,LIMA,HUARAL,CHANCAY,"100,0","97,0",489,492
150606,LIMA,HUARAL,IHUARI,"100,0","100,0",427,425
150608,LIMA,HUARAL,PACARAOS,"100,0","83,3",454,444
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,"100,0","100,0",444,426
150701,LIMA,HUAROCHIRÍ,MATUCANA,"100,0","98,7",483,502
150702,LIMA,HUAROCHIRÍ,ANTIOQUIA,"100,0","96,2",494,472
150703,LIMA,HUAROCHIRÍ,CALLAHUANCA,"100,0","100,0",522,608
150705,LIMA,HUAROCHIRÍ,CHICLA,"100,0","100,0",500,514
150706,LIMA,HUAROCHIRÍ,CUENCA,"100,0","100,0",479,419
150708,LIMA,HUAROCHIRÍ,HUANZA,"100,0","100,0",466,453
150709,LIMA,HUAROCHIRÍ,HUAROCHIRI,"100,0","88,2",451,508
150710,LIMA,HUAROCHIRÍ,LAHUAYTAMBO,"100,0","100,0",485,414
150711,LIMA,HUAROCHIRÍ,LANGA,"100,0","100,0",489,519
150712,LIMA,HUAROCHIRÍ,SAN PEDRO DE LARAOS,"100,0","100,0",422,387
150713,LIMA,HUAROCHIRÍ,MARIATANA,"100,0","96,2",472,480
150714,LIMA,HUAROCHIRÍ,RICARDO PALMA,"100,0","100,0",467,455
150715,LIMA,HUAROCHIRÍ,SAN ANDRES DE TUPICOCHA,"100,0","95,5",376,375
150716,LIMA,HUAROCHIRÍ,SAN ANTONIO,"100,0","96,3",478,480
150718,LIMA,HUAROCHIRÍ,SAN DAMIAN,"100,0","94,1",360,368
150721,LIMA,HUAROCHIRÍ,SAN LORENZO DE QUINTI,"100,0","94,1",482,498
150722,LIMA,HUAROCHIRÍ,SAN MATEO,"100,0","97,6",534,556
150723,LIMA,HUAROCHIRÍ,SAN MATEO DE OTAO,"100,0","93,3",474,502
150724,LIMA,HUAROCHIRÍ,SAN PEDRO DE CASTA,"100,0","100,0",529,541
150726,LIMA,HUAROCHIRÍ,SANGALLAYA,"100,0","100,0",415,487
150727,LIMA,HUAROCHIRÍ,SANTA CRUZ DE COCACHACRA,"100,0","97,8",443,449
150728,LIMA,HUAROCHIRÍ,SANTA EULALIA,"100,0","97,8",504,499
150729,LIMA,HUAROCHIRÍ,SANTIAGO DE ANCHUCAYA,"100,0","100,0",476,471
150730,LIMA,HUAROCHIRÍ,SANTIAGO DE TUNA,"100,0","100,0",416,521
150731,LIMA,HUAROCHIRÍ,SANTO DOMINGO DE LOS OLLEROS,"100,0","97,6",459,455
150732,LIMA,HUAROCHIRÍ,SURCO,"100,0","91,7",445,424
150801,LIMA,HUAURA,HUACHO,"100,0","97,5",510,504
150802,LIMA,HUAURA,AMBAR,"100,0","100,0",464,484
150803,LIMA,HUAURA,CALETA DE CARQUIN,"100,0","100,0",449,467
150805,LIMA,HUAURA,HUALMAY,"100,0","97,6",486,478
150806,LIMA,HUAURA,HUAURA,"100,0","96,8",489,490
150807,LIMA,HUAURA,LEONCIO PRADO,"100,0","100,0",416,445
150808,LIMA,HUAURA,PACCHO,"100,0","100,0",405,430
150809,LIMA,HUAURA,SANTA LEONOR,"100,0","93,8",454,465
150810,LIMA,HUAURA,SANTA MARIA,"100,0","96,8",489,483
150811,LIMA,HUAURA,SAYAN,"100,0","98,5",476,475
150812,LIMA,HUAURA,VEGUETA,"100,0","98,4",471,470
150901,LIMA,OYÓN,OYON,"100,0","99,6",512,541
150904,LIMA,OYÓN,COCHAMARCA,"100,0","100,0",383,382
150905,LIMA,OYÓN,NAVAN,"100,0","100,0",498,529
150906,LIMA,OYÓN,PACHANGARA,"100,0","98,9",473,471
151001,LIMA,YAUYOS,YAUYOS,"100,0","100,0",506,505
151002,LIMA,YAUYOS,ALIS,"100,0","100,0",437,487
151003,LIMA,YAUYOS,ALLAUCA,"100,0","83,3",443,449
151004,LIMA,YAUYOS,AYAVIRI,"100,0","100,0",462,474
151006,LIMA,YAUYOS,CACRA,"100,0","100,0",433,458
151007,LIMA,YAUYOS,CARANIA,"100,0","100,0",505,430
151008,LIMA,YAUYOS,CATAHUASI,"100,0","100,0",495,541
151009,LIMA,YAUYOS,CHOCOS,"100,0","93,3",378,409
151011,LIMA,YAUYOS,COLONIA,"100,0","100,0",519,474
151014,LIMA,YAUYOS,HUANCAYA,"100,0","100,0",515,528
151015,LIMA,YAUYOS,HUANGASCAR,"100,0","100,0",527,594
151016,LIMA,YAUYOS,HUANTAN,"100,0","100,0",486,476
151018,LIMA,YAUYOS,LARAOS,"100,0","100,0",448,465
151019,LIMA,YAUYOS,LINCHA,"100,0","100,0",347,345
151020,LIMA,YAUYOS,MADEAN,"100,0","95,0",371,399
151022,LIMA,YAUYOS,OMAS,"100,0","87,5",435,470
